timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,28.07284136,28.64057642,28.92868098,29.07086033,29.14382975,17.29077978,,,,
0.010416667,26.26996978,28.32599926,28.89282653,29.06870903,29.14429673,17.35225961,,,,
0.020833333,24.98794184,27.61667537,28.69130378,29.02986958,29.1388817,17.40520017,,,,
0.03125,24.09665013,26.77687648,28.29668518,28.90547736,29.10938807,17.43483416,,,,
0.041666667,23.48391731,25.95648698,27.75617033,28.66813825,29.03102403,17.45394915,,,,
0.052083333,23.20265449,25.37015096,27.25494812,28.39002375,28.91663213,17.48209643,,,,
0.0625,22.99487553,24.86933294,26.7361305,28.04478439,28.74654878,17.50656439,,,,
0.072916667,22.83434105,24.44992051,26.22917122,27.65106357,28.52060125,17.5230521,,,,
0.0833333,22.70208777,24.10195467,25.75317267,27.22881683,28.2439123,17.53065115,,,,
0.09375,22.66564732,23.8980553,25.42127027,26.8964813,28.00111276,17.55678803,,,,
0.104166667,22.6181752,23.72270282,25.11598213,26.56465833,27.73746753,17.58081406,,,,
0.114583333,22.56066967,23.56955143,24.83812988,26.2397052,27.45865638,17.598188,,,,
0.125,22.49390301,23.43349715,24.58703458,25.92652582,27.17027863,17.60558663,,,,
0.135416667,22.47075038,23.35744092,24.41871506,25.69846635,26.94605842,17.62408895,,,,
0.145833333,22.42731078,23.28162765,24.26272666,25.48006423,26.72117977,17.63957683,,,,
0.15625,22.37145857,23.20540856,24.11774696,25.27203544,26.49767014,17.65083928,,,,
0.166666667,22.30739255,23.12894353,23.98259468,25.0746993,26.27725712,17.65857366,,,,
0.177083333,22.49234277,23.09698533,23.88602515,24.92555542,26.10386722,17.67792915,,,,
0.1875,22.64769654,23.09032447,23.79823759,24.78340293,25.93394743,17.69562341,,,,
0.197916667,22.77346132,23.10293603,23.72186019,24.64896365,25.76815078,17.70697328,,,,
0.2083333,22.87199934,23.12893139,23.65817096,24.52308556,25.60713244,17.71909132,,,,
0.21875,23.01186994,23.17055018,23.6167833,24.42340392,25.47353312,17.71950949,,,,
0.229166667,23.12003339,23.21932298,23.58492493,24.33100753,25.34435755,17.724378,,,,
0.239583333,23.20371373,23.27180928,23.56234798,24.24628887,25.22004689,17.72808446,,,,
0.25,23.26748793,23.32553968,23.548422,24.16949606,25.10100798,17.7303633,,,,
0.260416667,23.48026416,23.38902062,23.54402144,24.10468606,24.99378511,17.72581627,,,,
0.270833333,23.6639149,23.46745972,23.54796538,24.04719816,24.89186362,17.72191086,,,,
0.28125,23.820314,23.55642526,23.56098068,23.99728662,24.7955352,17.72003447,,,,
0.291666667,23.95172402,23.6518522,23.58311715,23.95518059,24.70506171,17.71953527,,,,
0.302083333,24.28075853,23.77173759,23.61707673,23.91600303,24.60904442,17.69896305,,,,
0.3125,24.56979714,23.9201826,23.66512303,23.88750731,24.52123842,17.67993455,,,,
0.322916667,24.81764987,24.08769707,23.72860212,23.87028502,24.44202032,17.66954988,,,,
0.3333333,25.02638612,24.26554263,23.80733982,23.86490415,24.37179248,17.6590489,,,,
0.34375,25.48674332,24.5215448,23.93581855,23.87452718,24.2850506,17.60758815,,,,
0.354166667,25.87203296,24.82043512,24.0960507,23.90991556,24.21861582,17.56228986,,,,
0.364583333,26.18318333,25.1381864,24.28771439,23.9723348,24.173665,17.53324344,,,,
0.375,26.42833675,25.45524154,24.50595214,24.0621598,24.15129659,17.51203826,,,,
0.385416667,27.02748347,25.93904829,24.8865381,24.25894818,24.16073419,17.43121095,,,,
0.395833333,27.47869597,26.46203459,25.31727938,24.52065071,24.23510397,17.36622472,,,,
0.40625,27.80532939,26.96647834,25.78527831,24.8421154,24.37410518,17.3304932,,,,
0.416666667,28.04153791,27.41869784,26.26625538,25.2131289,24.57514414,17.31081074,,,,
0.427083333,28.5426639,27.96603724,26.93070859,25.81631528,24.97594792,17.26599983,,,,
0.4375,28.93033398,28.50483453,27.57220395,26.451712,25.47185303,17.23006595,,,,
0.447916667,29.24360693,28.98804634,28.18123267,27.09572014,26.03298051,17.21303119,,,,
0.4583333,29.5222005,29.40633156,28.73911582,27.72549871,26.6313893,17.20348929,,,,
0.46875,29.96906984,29.82812977,29.28913079,28.39575236,27.32843781,17.18653035,,,,
0.479166667,30.37567345,30.26787975,29.80155759,29.01254986,28.00728905,17.16711291,,,,
0.489583333,30.75058395,30.69504251,30.28941401,29.58493865,28.6533617,17.15264892,,,,
0.5,31.10284304,31.09824756,30.75096307,30.11926337,29.26177207,17.13608456,,,,
0.510416667,31.60072891,31.52172708,31.19565216,30.62467286,29.8390342,17.11735951,,,,
0.520833333,32.01357166,31.96073754,31.64023603,31.10603102,30.38054011,17.10026655,,,,
0.53125,32.36752149,32.37662512,32.08003476,31.5721832,30.89287698,17.08458358,,,,
0.541666667,32.68119759,32.75635184,32.50250288,32.02413383,31.38210461,17.07151801,,,,
0.552083333,32.96724769,33.10065187,32.89028905,32.4423255,31.83037473,17.07055585,,,,
0.5625,33.22602667,33.41028816,33.2482436,32.83854627,32.25963428,17.06892036,,,,
0.572916667,33.46729271,33.69219799,33.57638793,33.20933129,32.66756781,17.06469666,,,,
0.5833333,33.69484255,33.95253879,33.87784369,33.55380579,33.05216717,17.0571898,,,,
0.59375,33.6101469,34.12740897,34.14123874,33.85991715,33.39393769,17.05251949,,,,
0.604166667,33.61606332,34.20535803,34.33671521,34.12972462,33.71103789,17.04954714,,,,
0.614583333,33.68343626,34.26037074,34.47123562,34.35079136,33.99559564,17.04531219,,,,
0.625,33.78553761,34.32424994,34.56995308,34.52428438,34.2411374,17.04163603,,,,
0.635416667,33.62674276,34.35639098,34.65361939,34.65926162,34.43781972,17.0496169,,,,
0.645833333,33.56177273,34.32496838,34.69485479,34.76113261,34.60077242,17.05753012,,,,
0.65625,33.55778692,34.28718644,34.69950715,34.82732187,34.72996202,17.05912601,,,,
0.666666667,33.58731758,34.26664054,34.68666853,34.86210681,34.82572174,17.06078115,,,,
0.677083333,33.36959646,34.22146734,34.67299867,34.87894856,34.89140877,17.07881635,,,,
0.6875,33.24773523,34.12634329,34.63121891,34.87585166,34.93277664,17.0945127,,,,
0.697916667,33.1856037,34.02985319,34.56443097,34.85028629,34.95126557,17.09986635,,,,
0.7083333,33.15710046,33.95119318,34.48702141,34.80462145,34.94766911,17.10454412,,,,
0.71875,32.8958271,33.85651402,34.41660439,34.75298102,34.92856849,17.12402715,,,,
0.729166667,32.72410623,33.71406052,34.32256222,34.68770482,34.89362999,17.14129974,,,,
0.739583333,32.61201261,33.56852797,34.206012,34.60522956,34.84314602,17.1481488,,,,
0.75,32.53626233,33.43991074,34.0792075,34.50624693,34.77673384,17.15559949,,,,
0.760416667,31.95633186,33.21713473,33.93285285,34.39016128,34.6924447,17.17843572,,,,
0.770833333,31.57211635,32.90026779,33.73503437,34.25287547,34.59234859,17.19581834,,,,
0.78125,31.31517849,32.58047722,33.48949118,34.08283807,34.47205668,17.20841193,,,,
0.791666667,31.13702674,32.2973674,33.22122753,33.87906939,34.32649501,17.21333244,,,,
0.802083333,30.45569595,31.92630648,32.92114233,33.63555077,34.14442493,17.23112591,,,,
0.8125,29.99696416,31.48085446,32.57459732,33.36178525,33.93345052,17.24392196,,,,
0.822916667,29.67895603,31.05626864,32.19106915,33.05186328,33.69154618,17.25139992,,,,
0.8333333,29.44500094,30.6873134,31.80085315,32.71114032,33.41727947,17.258488,,,,
0.84375,28.70959074,30.25272595,31.40607748,32.34752386,33.10997293,17.27738455,,,,
0.854166667,28.19451951,29.74432605,30.97485873,31.96446048,32.77733299,17.293472,,,,
0.864583333,27.81955176,29.2579039,30.51369989,31.55510239,32.41987955,17.30342723,,,,
0.875,27.52866036,28.82857533,30.05124346,31.12358216,32.03739282,17.31031644,,,,
0.885416667,26.73792378,28.34350116,29.59694167,30.68395249,31.63580796,17.32276709,,,,
0.895833333,26.161973,27.78002059,29.10778975,30.23075436,31.2167124,17.33220917,,,,
0.90625,25.72831754,27.23447477,28.58858918,29.75548355,30.77956038,17.33994015,,,,
0.916666667,25.38281506,26.74537853,28.06724106,29.26077601,30.32300673,17.34616103,,,,
0.927083333,24.82949977,26.27739318,27.57589374,28.77297831,29.86373977,17.35798357,,,,
0.9375,24.39460129,25.79637262,27.08574005,28.28237716,29.39225245,17.36853555,,,,
