timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2,,,,,,,,,,,,,,,,,,,
0.447916667,13.85889562,9.535543492,5.915646207,3.386979596,0.31825033,11.79349695,13.54454564,15.37651145,16.63769606,17.65004607,,,,,,,,,,,,,,,,,,,
0.4583333,14.12923841,10.09006025,6.61200405,4.046289873,0.668230994,11.77642302,13.40737986,15.1603285,16.44541626,17.50991858,,,,,,,,,,,,,,,,,,,
0.46875,14.7282242,10.85365504,7.463588719,4.865678133,1.2611474,11.6944958,13.24460722,14.94684458,16.25993684,17.36672916,,,,,,,,,,,,,,,,,,,
0.479166667,15.16049394,11.47751407,8.192166799,5.617824512,1.842099288,11.63163126,13.12518769,14.7954031,16.12695583,17.2616235,,,,,,,,,,,,,,,,,,,
0.489583333,15.48877356,11.95725797,8.797579191,6.29135416,2.42447584,11.59167555,13.04922868,14.69379896,16.03645115,17.18834688,,,,,,,,,,,,,,,,,,,
0.5,15.77204489,12.33533544,9.291364565,6.878533543,2.989227575,11.55714463,12.99734087,14.62478202,15.97415991,17.13781433,,,,,,,,,,,,,,,,,,,
0.510416667,16.23162397,12.73408082,9.737334759,7.407487493,3.548627847,11.4982326,12.94616791,14.57029718,15.92743627,17.09983116,,,,,,,,,,,,,,,,,,,
0.520833333,16.59690653,13.12531337,10.1469182,7.873455667,4.056219232,11.45143321,12.89705752,14.52450574,15.89133067,17.07119418,,,,,,,,,,,,,,,,,,,
0.53125,16.89999675,13.47452718,10.52409483,8.293202984,4.516525374,11.4155102,12.85588867,14.4854236,15.86179401,17.04862736,,,,,,,,,,,,,,,,,,,
0.541666667,17.16431404,13.78050991,10.86538502,8.674238611,4.935003584,11.38418951,12.82241584,14.45280017,15.83708094,17.03056108,,,,,,,,,,,,,,,,,,,
0.552083333,17.3209782,13.93091721,11.06108973,8.93397687,5.204976817,11.37194954,12.80933204,14.43576609,15.8212229,17.01679666,,,,,,,,,,,,,,,,,,,
0.5625,17.46800258,14.07090544,11.22577835,9.150478004,5.453988794,11.35977136,12.79921948,14.42325961,15.80887849,17.00603862,,,,,,,,,,,,,,,,,,,
0.572916667,17.61015454,14.20924192,11.37437381,9.334698362,5.673326003,11.34390213,12.78626509,14.41142609,15.79833579,16.99701042,,,,,,,,,,,,,,,,,,,
0.5833333,17.74162497,14.34289865,11.5130882,9.496329344,5.864847484,11.32783361,12.77163702,14.39918946,15.78850873,16.98843367,,,,,,,,,,,,,,,,,,,
0.59375,17.42768127,14.23780462,11.50134123,9.546216515,5.907119567,11.35033676,12.7758247,14.39678253,15.78319662,16.98214051,,,,,,,,,,,,,,,,,,,
0.604166667,17.24979443,14.06391397,11.42403083,9.551387725,5.942471158,11.36793959,12.78793407,14.39851255,15.77943684,16.9768338,,,,,,,,,,,,,,,,,,,
0.614583333,17.16833173,13.91552048,11.30985788,9.509797341,5.951655485,11.37390091,12.79763735,14.40195467,15.77667648,16.97169733,,,,,,,,,,,,,,,,,,,
0.625,17.13366302,13.8106572,11.19221091,9.43462561,5.928946493,11.37426354,12.80279232,14.40533613,15.77480174,16.96694151,,,,,,,,,,,,,,,,,,,
0.635416667,16.71398319,13.53020835,10.96069697,9.260896215,5.759493117,11.42212424,12.82785563,14.41886465,15.77755273,16.96333429,,,,,,,,,,,,,,,,,,,
0.645833333,16.43354475,13.22257033,10.70160553,9.058245306,5.585725473,11.464713,12.8623455,14.43708583,15.78243076,16.96090301,,,,,,,,,,,,,,,,,,,
0.65625,16.25104477,12.95829493,10.43708341,8.832648723,5.396254387,11.48937734,12.89351908,14.45748407,15.78893185,16.95872134,,,,,,,,,,,,,,,,,,,
0.666666667,16.11896443,12.74775766,10.19095987,8.597366453,5.191100797,11.50582958,12.91814169,14.47748823,15.79655188,16.95722001,,,,,,,,,,,,,,,,,,,
0.677083333,15.67334267,12.4368946,9.898374206,8.321745948,4.909400153,11.58052266,12.96011792,14.50433415,15.80724039,16.95636355,,,,,,,,,,,,,,,,,,,
0.6875,15.35896013,12.11003931,9.600254256,8.042500506,4.635472285,11.64269342,13.01439394,14.53681508,15.82013279,16.95623058,,,,,,,,,,,,,,,,,,,
0.697916667,15.13344546,11.82264451,9.308980352,7.761948045,4.364104201,11.68612433,13.06550543,14.57236311,15.83511392,16.95694003,,,,,,,,,,,,,,,,,,,
0.7083333,14.95746378,11.58397858,9.040605802,7.487458813,4.095792596,11.71870872,13.10932473,14.60785261,15.85161923,16.95786161,,,,,,,,,,,,,,,,,,,
0.71875,14.47573625,11.24146378,8.72354126,7.180548811,3.76327711,11.82290272,13.17677668,14.65341488,15.87240006,16.95985249,,,,,,,,,,,,,,,,,,,
0.729166667,14.12757991,10.88893661,8.406301869,6.877862435,3.453946662,11.91244303,13.2597569,14.70644754,15.89635383,16.962754,,,,,,,,,,,,,,,,,,,
0.739583333,13.87395647,10.57980569,8.100926585,6.580964074,3.159309209,11.97543655,13.33849584,14.76360097,15.92334725,16.96648173,,,,,,,,,,,,,,,,,,,
0.75,13.67622071,10.32316893,7.822511176,6.29629178,2.87813262,12.02174143,13.40720945,14.82065838,15.95262406,16.97093599,,,,,,,,,,,,,,,,,,,
0.760416667,13.00263363,10.02583615,7.585636771,6.045905134,2.637456526,12.21170018,13.48825555,14.87262221,15.98166004,16.97582147,,,,,,,,,,,,,,,,,,,
0.770833333,12.56081368,9.658235467,7.323098062,5.80649213,2.408202714,12.35912087,13.60347299,14.93507426,16.01229724,16.98106829,,,,,,,,,,,,,,,,,,,
0.78125,12.26847156,9.324698315,7.046282557,5.566058158,2.18973568,12.457053,13.71614609,15.00742612,16.04697359,16.98772045,,,,,,,,,,,,,,,,,,,
0.791666667,12.0630592,9.053082398,6.782518519,5.326466487,1.979457447,12.52428065,13.8121492,15.08199086,16.08566909,16.99487479,,,,,,,,,,,,,,,,,,,
0.802083333,11.40084979,8.770731614,6.575988829,5.126244825,1.826758917,12.75157625,13.91135757,15.14423302,16.12166492,17.00331265,,,,,,,,,,,,,,,,,,,
0.8125,10.99311503,8.424329956,6.339675933,4.929846912,1.670844262,12.91520992,14.0445999,15.21765301,16.15916209,17.01248072,,,,,,,,,,,,,,,,,,,
0.822916667,10.74074364,8.12220476,6.091253517,4.727418391,1.515380388,13.01481072,14.16684462,15.300082,16.20146116,17.02267396,,,,,,,,,,,,,,,,,,,
0.8333333,10.57441131,7.887316226,5.860522587,4.524871836,1.361208356,13.08025747,14.26580845,15.38144434,16.24741547,17.03612719,,,,,,,,,,,,,,,,,,,
0.84375,9.910631854,7.596539993,5.653666359,4.33826171,1.223310826,13.34233675,14.3833001,15.45660029,16.29329693,17.04951414,,,,,,,,,,,,,,,,,,,
0.854166667,9.514003893,7.249730558,5.418480924,4.152918594,1.088994994,13.52434179,14.53658748,15.54494706,16.34146253,17.06573745,,,,,,,,,,,,,,,,,,,
0.864583333,9.278911173,6.957933674,5.176780011,3.961755655,0.958421076,13.62699199,14.67044049,15.6401476,16.39461821,17.08409151,,,,,,,,,,,,,,,,,,,
0.875,9.13109256,6.739387886,4.958651492,3.772879098,0.83267932,13.70600828,14.77333984,15.72955648,16.45039149,17.10589079,,,,,,,,,,,,,,,,,,,
0.885416667,8.461799057,6.445054978,4.75224902,3.592147837,0.709998819,13.96606794,14.90084846,15.81491648,16.50679253,17.13048171,,,,,,,,,,,,,,,,,,,
0.895833333,8.066714492,6.0974792,4.519930192,3.414377921,0.601265001,14.15053544,15.06314724,15.91203664,16.5644,17.15799628,,,,,,,,,,,,,,,,,,,
0.90625,7.840071718,5.811320797,4.284163532,3.232857204,0.502748067,14.25510361,15.20132403,16.01390886,16.62569092,17.18859247,,,,,,,,,,,,,,,,,,,
0.916666667,7.703589645,5.60298868,4.075479014,3.055667101,0.413753005,14.31648611,15.30339092,16.10696331,16.68842197,17.22248611,,,,,,,,,,,,,,,,,,,
0.927083333,7.317173847,5.367394027,3.875453656,2.878413385,0.316056317,14.48552666,15.41440238,16.19618596,16.75269242,17.26109948,,,,,,,,,,,,,,,,,,,
0.9375,7.084729427,5.13618927,3.686888607,2.716073105,0.246276444,14.59802448,15.52934463,16.28251183,16.81438454,17.30278829,,,,,,,,,,,,,,,,,,,
0.947916667,6.948672029,4.956078113,3.51829108,2.567643533,0.191805568,14.66117436,15.62021538,16.36126545,16.87259581,17.34607474,,,,,,,,,,,,,,,,,,,
0.9583333,6.865624696,4.827852229,3.379564585,2.436411472,0.146279899,14.69920561,15.68539139,16.42723029,16.92567316,17.38963024,,,,,,,,,,,,,,,,,,,
0.96875,6.645410591,4.686075712,3.251795463,2.314716043,0.098148054,14.79622394,15.75393382,16.48745128,16.9756784,17.4337872,,,,,,,,,,,,,,,,,,,
0.979166667,6.511924926,4.551782739,3.137267551,2.209691439,0.0653023,14.86085925,15.82184748,16.54229442,17.01998634,17.47655342,,,,,,,,,,,,,,,,,,,
0.989583333,6.433515603,4.448385812,3.038285528,2.118461302,0.041477525,14.89595557,15.87484502,16.59032931,17.0590965,17.51589365,,,,,,,,,,,,,,,,,,,
1,6.385646038,4.375260675,2.958467939,2.040806836,0.026379828,14.9156993,15.91237284,16.62961041,17.09319912,17.55374862,,,,,,,,,,,,,,,,,,,
1.010416667,6.109597589,4.148774633,2.780227908,1.901168687,0.008877637,15.05184518,16.02287255,16.70955913,17.14829197,17.60175425,,,,,,,,,,,,,,,,,,,
1.020833333,5.927820823,3.951339486,2.61814292,1.773086061,0.006682114,15.15045344,16.12927522,16.78845174,17.20299275,17.65046877,,,,,,,,,,,,,,,,,,,
1.03125,5.820750931,3.802314665,2.479189291,1.657981985,0.005603537,15.19943649,16.20759777,16.85632524,17.25287464,17.69761953,,,,,,,,,,,,,,,,,,,
1.041666667,5.756846993,3.697010081,2.367220983,1.558126088,0.004971138,15.22221795,16.26002446,16.91060401,17.29663875,17.74040072,,,,,,,,,,,,,,,,,,,
1.052083333,5.682905107,3.508136505,2.195134414,1.421416235,0.004033598,15.26024842,16.35107896,16.98795133,17.35266059,17.79084866,,,,,,,,,,,,,,,,,,,
1.0625,5.626110305,3.379446952,2.056602127,1.30316245,0.003715049,15.2881047,16.41860516,17.05409395,17.40335673,17.83776939,,,,,,,,,,,,,,,,,,,
1.072916667,5.588806097,3.293677316,1.951181076,1.204800233,0.003485086,15.29022269,16.46174651,17.10494495,17.44677726,17.87947385,,,,,,,,,,,,,,,,,,,
1.0833333,5.563501881,3.236530827,1.873786771,1.126006965,0.003330995,15.33990801,16.49603632,17.14946437,17.50516968,17.913593,,,,,,,,,,,,,,,,,,,
1.09375,5.435356675,3.043696427,1.720848647,1.010861448,0.003017159,15.35447599,16.57548379,17.20741766,17.5278656,17.95423707,,,,,,,,,,,,,,,,,,,
1.104166667,5.3338811,2.897152053,1.59304665,0.912515545,0.002902581,15.40460846,16.64917026,17.26689292,17.56978605,17.98912941,,,,,,,,,,,,,,,,,,,
1.114583333,5.26517656,2.789892963,1.490275187,0.830084389,0.002813432,15.42188423,16.70079623,17.31480963,17.60616902,18.01784648,,,,,,,,,,,,,,,,,,,
1.125,5.21820632,2.712525296,1.409989786,0.76244442,0.002750868,15.45846956,16.75343227,17.36509608,17.67413361,18.04202869,,,,,,,,,,,,,,,,,,,
1.135416667,5.046597495,2.518979095,1.273841448,0.671208235,0.002637767,15.50931547,16.82419698,17.41072284,17.67371487,18.08445855,,,,,,,,,,,,,,,,,,,
1.145833333,4.908593323,2.364836526,1.159249439,0.594101553,0.002587584,15.57074982,16.89804657,17.46277233,17.70616314,18.12646999,,,,,,,,,,,,,,,,,,,
1.15625,4.811649772,2.246350353,1.065205779,0.529681453,0.00254761,15.60626014,16.95612147,17.5066429,17.73891619,18.12523597,,,,,,,,,,,,,,,,,,,
1.166666667,4.743630886,2.156966101,0.989743121,0.476721293,0.002519142,15.62719251,16.99105189,17.53826843,17.75407718,18.10118177,,,,,,,,,,,,,,,,,,,
1.177083333,4.805317808,2.013937486,0.887520027,0.415058539,0.002488354,15.60198584,17.05887034,17.58342772,17.78230184,18.09345553,,,,,,,,,,,,,,,,,,,
1.1875,4.84717377,1.925678396,0.806710711,0.364458653,0.002468059,15.58342383,17.10277805,17.62029575,17.80379499,18.08899263,,,,,,,,,,,,,,,,,,,
1.197916667,4.874668082,1.872072857,0.74594565,0.323937542,0.002452858,15.56483352,17.12864226,17.64809796,17.82159294,18.0893922,,,,,,,,,,,,,,,,,,,
1.2083333,4.891763786,1.839666314,0.701844155,0.292365965,0.002442984,15.54853566,17.1435519,17.66872464,17.83561308,18.09205326,,,,,,,,,,,,,,,,,,,
1.21875,4.860613741,1.758564103,0.645653429,0.259562157,0.002441646,15.55134234,17.17967804,17.69300437,17.84980467,18.09344554,,,,,,,,,,,,,,,,,,,
1.229166667,4.827061616,1.698778695,0.601408685,0.233759041,0.002436661,15.55918594,17.20771852,17.71352192,17.86155979,18.09628414,,,,,,,,,,,,,,,,,,,
1.239583333,4.800449351,1.6549194,0.567227823,0.213711938,0.002433948,15.56299433,17.22656765,17.72884642,17.87078368,18.10327528,,,,,,,,,,,,,,,,,,,
1.25,4.779481838,1.62264507,0.541197303,0.198351137,0.00243329,15.56468797,17.24103091,17.74172322,17.87866154,18.11382504,,,,,,,,,,,,,,,,,,,
1.260416667,4.887330818,1.5866514,0.514131236,0.184309259,0.002437519,15.50490798,17.25666581,17.75413671,17.8856737,18.12705587,,,,,,,,,,,,,,,,,,,
1.270833333,4.96734879,1.57283593,0.494432416,0.173571991,0.002439284,15.45553022,17.26206776,17.76373492,17.89149609,18.14075641,,,,,,,,,,,,,,,,,,,
1.28125,5.023942439,1.570898687,0.481281633,0.165645517,0.002442117,15.420695,17.26196147,17.77056358,17.89626397,18.15334839,,,,,,,,,,,,,,,,,,,
1.291666667,5.063520548,1.574696408,0.473243956,0.160070391,0.002445759,15.39587317,17.25931942,17.77524281,17.90016333,18.16415108,,,,,,,,,,,,,,,,,,,
1.302083333,5.413532105,1.656598441,0.489671501,0.162110924,0.002440303,15.21997885,17.22008978,17.77010311,17.90132873,18.17188997,,,,,,,,,,,,,,,,,,,
1.3125,5.682886051,1.751141941,0.511394896,0.165964898,0.002446449,15.06734496,17.17084691,17.76170505,17.90161445,18.17797607,,,,,,,,,,,,,,,,,,,
1.322916667,5.877131179,1.842429588,0.536797002,0.171431254,0.002453314,14.9646941,17.12445524,17.75188259,17.90127388,18.18296846,,,,,,,,,,,,,,,,,,,
1.3333333,6.016633739,1.923563533,0.563645268,0.178154537,0.002460863,14.89897635,17.08461375,17.74187098,17.90086147,18.18745193,,,,,,,,,,,,,,,,,,,
1.34375,6.796075809,2.28198365,0.688023798,0.214240688,0.002445667,14.51438702,16.90956358,17.69079705,17.88964458,18.18605207,,,,,,,,,,,,,,,,,,,
1.354166667,7.378484735,2.631487644,0.824963805,0.257174149,0.002470178,14.20437264,16.72376512,17.62868451,17.87494398,18.18460651,,,,,,,,,,,,,,,,,,,
1.364583333,7.784665056,2.937294972,0.964898993,0.305665306,0.002498653,14.00431563,16.56418461,17.56498435,17.85774837,18.18549211,,,,,,,,,,,,,,,,,,,
1.375,8.067308104,3.1906424,1.099093561,0.357511596,0.002529608,13.87514583,16.43575226,17.50429382,17.83906665,18.18820549,,,,,,,,,,,,,,,,,,,
1.385416667,9.452433415,4.140445682,1.565272779,0.542220137,0.002670532,13.27726069,15.96574153,17.29672215,17.76963734,18.16120778,,,,,,,,,,,,,,,,,,,
1.395833333,10.39086636,5.009397285,2.072372599,0.77231682,0.002886481,12.86170215,15.50608804,17.05184588,17.67384955,18.10968751,,,,,,,,,,,,,,,,,,,
1.40625,10.9818721,5.711483964,2.567418369,1.033316439,0.003164434,12.63987153,15.15427272,16.81718255,17.56462726,18.05638248,,,,,,,,,,,,,,,,,,,
1.416666667,11.35606635,6.247508555,3.013429215,1.305429086,0.003497997,12.52194407,14.90730298,16.61177622,17.4502126,18.00644255,,,,,,,,,,,,,,,,,,,
1.427083333,12.65098796,7.61990698,4.047720624,1.946600888,0.006103096,12.14278915,14.31854126,16.16811944,17.20010537,17.94099309,,,,,,,,,,,,,,,,,,,
1.4375,13.44006659,8.743118199,5.038708976,2.648327104,0.01649628,11.94246767,13.85752653,15.74688647,16.92743561,17.80713915,,,,,,,,,,,,,,,,,,,
1.447916667,13.88387094,9.551348749,5.898594046,3.353391661,0.260585486,11.87762976,13.59055746,15.42823489,16.68401289,17.64982705,,,,,,,,,,,,,,,,,,,
1.4583333,14.15208673,10.10534546,6.594294958,4.012075531,0.607951281,11.86258947,13.45008731,15.21394342,16.49276765,17.51050493,,,,,,,,,,,,,,,,,,,
1.46875,14.74429384,10.86554538,7.446447805,4.831752649,1.192805665,11.784461,13.28404061,15.00105025,16.30725024,17.36202665,,,,,,,,,,,,,,,,,,,
1.479166667,15.17151022,11.48525991,8.175413025,5.58443439,1.764431861,11.72677099,13.16294519,14.84871098,16.17334562,17.25543772,,,,,,,,,,,,,,,,,,,
1.489583333,15.49554593,11.96024443,8.781751251,6.25957943,2.339792452,11.689832,13.08743159,14.74581461,16.08090049,17.18054848,,,,,,,,,,,,,,,,,,,
1.5,15.77499013,12.33387804,9.276767582,6.849373121,2.900775164,11.65763394,13.03511185,14.67483894,16.01646543,17.13150486,,,,,,,,,,,,,,,,,,,
1.510416667,16.23080538,12.72964557,9.723933722,7.381432712,3.459575302,11.59968414,12.98404839,14.6193638,15.96770995,17.09241116,,,,,,,,,,,,,,,,,,,
1.520833333,16.59333203,13.1187447,10.13466818,7.850280053,3.968145733,11.5541509,12.93417683,14.57254131,15.92983499,17.06395087,,,,,,,,,,,,,,,,,,,
1.53125,16.89550918,13.46621676,10.51264869,8.272784516,4.430446533,11.51971557,12.89242803,14.53261374,15.89879644,17.04111275,,,,,,,,,,,,,,,,,,,
1.541666667,17.16000797,13.77138063,10.85453706,8.656187724,4.851483666,11.4896946,12.85780646,14.49910059,15.87285026,17.02300045,,,,,,,,,,,,,,,,,,,
1.552083333,17.31819201,13.92154152,11.05121308,8.917668816,5.122462946,11.47708341,12.84375502,14.48089023,15.85566896,17.00924193,,,,,,,,,,,,,,,,,,,
1.5625,17.46636875,14.06180153,11.21717357,9.136045101,5.373466371,11.46463084,12.83284002,14.46738617,15.84217538,16.99836476,,,,,,,,,,,,,,,,,,,
1.572916667,17.60955816,14.20127514,11.36754725,9.322383959,5.595440736,11.44858685,12.81885213,14.45453126,15.83053457,16.98892319,,,,,,,,,,,,,,,,,,,
1.5833333,17.74214362,14.33662343,11.50849767,9.486432262,5.790095498,11.43209087,12.80312784,14.44122546,15.81963625,16.98019102,,,,,,,,,,,,,,,,,,,
1.59375,17.43112656,14.23337228,11.49938755,9.538872403,5.834075683,11.45321149,12.80687765,14.43780597,15.81332011,16.97394301,,,,,,,,,,,,,,,,,,,
1.604166667,17.25497887,14.06180157,11.42489358,9.546922848,5.872750919,11.46909167,12.81843498,14.43857595,15.80859984,16.9684172,,,,,,,,,,,,,,,,,,,
1.614583333,17.17487262,13.91584608,11.31366432,9.508415946,5.886306168,11.47445563,12.82746158,14.44108933,15.80497942,16.96327587,,,,,,,,,,,,,,,,,,,
1.625,17.14164058,13.81337077,11.19892933,9.43642653,5.86857039,11.47462294,12.83191455,14.44353962,15.80228958,16.95796522,,,,,,,,,,,,,,,,,,,
1.635416667,16.72504894,13.53527954,10.97047083,9.265743057,5.703420616,11.52002205,12.85662886,14.45620724,15.80430474,16.95431622,,,,,,,,,,,,,,,,,,,
1.645833333,16.44652621,13.23025031,10.71433834,9.066208377,5.535738629,11.55951631,12.89042023,14.47351891,15.80845861,16.95155001,,,,,,,,,,,,,,,,,,,
1.65625,16.26561022,12.96863982,10.45271163,8.843692176,5.352583985,11.58374968,12.92060548,14.49272532,15.81419181,16.94918164,,,,,,,,,,,,,,,,,,,
1.666666667,16.1354071,12.76045973,10.20926975,8.611411839,5.153348968,11.59830111,12.9447473,14.51171886,15.82103551,16.94723424,,,,,,,,,,,,,,,,,,,
1.677083333,15.69234621,12.45191951,9.919302562,8.338540826,4.877241708,11.6688578,12.98611279,14.53759578,15.83109995,16.94593914,,,,,,,,,,,,,,,,,,,
