timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,10.89369673,7.266831722,4.544735491,2.731256717,1.577505939,13.28490808,14.58436035,15.94540508,16.90922959,17.51118095
0.010416667,9.068227243,6.90117664,4.473201365,2.70693968,1.564090558,13.84947815,14.7206006,15.97135248,16.91687903,17.51435028
0.020833333,7.888989855,6.213253494,4.24871038,2.645523497,1.543524533,14.34637638,15.0262793,16.06450807,16.93798737,17.51982172
0.03125,7.178458075,5.531513928,3.904195241,2.519185288,1.501795164,14.65580179,15.34654473,16.21576814,16.98337547,17.53084383
0.041666667,6.760583991,4.979454488,3.522834082,2.334302393,1.428406167,14.83716608,15.61200935,16.38871821,17.05282208,17.55111014
0.052083333,6.491032786,4.470909877,3.078491225,2.047084652,1.268650197,14.96647459,15.85949962,16.59144542,17.16245388,17.59593104
0.0625,6.30796412,4.106472577,2.704474146,1.769615829,1.096828,15.05420059,16.04311266,16.76992789,17.27660557,17.65004898
0.072916667,6.180199367,3.851590624,2.40788481,1.520107188,0.92500475,15.10358401,16.16948531,16.91250164,17.38161314,17.70660836
0.0833333,6.084770055,3.673690977,2.181781846,1.308422044,0.76424944,15.15288209,16.26392922,17.02615972,17.47770488,17.76577118
0.09375,5.906497517,3.387249002,1.90606431,1.074279643,0.585195999,15.22795568,16.39661232,17.15273945,17.57627564,17.82864052
0.104166667,5.761152018,3.167100438,1.683325175,0.880218734,0.433088934,15.29725184,16.50668537,17.26042196,17.66282327,17.88635982
0.114583333,5.648562924,3.001639466,1.507869159,0.723208165,0.308577441,15.34621263,16.5873898,17.34486595,17.73339764,17.93479795
0.125,5.560042897,2.877694406,1.372215297,0.599190692,0.21039982,15.37847924,16.65164489,17.41301875,17.79189515,17.97545258
0.135416667,5.361569324,2.637253152,1.182826137,0.459958186,0.115142028,15.46004174,16.76106687,17.49830059,17.8517338,18.01395471
0.145833333,5.197531035,2.443585198,1.026753695,0.348737699,0.044254249,15.53116286,16.85424302,17.57171023,17.90113172,18.06011274
0.15625,5.072293186,2.291602661,0.900647274,0.261563273,0.004924305,15.58260347,16.92639009,17.63058618,17.93988756,18.107958
0.166666667,4.97768026,2.174152429,0.800611859,0.194586395,0.003514217,15.61913095,16.98134853,17.67698643,17.97024728,18.10534056
0.177083333,5.01593552,1.999684028,0.672800327,0.122950429,0.002772244,15.60413323,17.06170748,17.73303761,18.00363574,18.08406025
0.1875,5.042206672,1.885335511,0.5730401,0.068975153,0.002472217,15.5883168,17.11699022,17.77828207,18.0389711,18.07088583
0.197916667,5.058403881,1.811714932,0.498839562,0.029786061,0.002287956,15.57458319,17.1518116,17.81189329,18.07757889,18.06543916
0.2083333,5.066862641,1.76437147,0.44560638,0.008472251,0.002191703,15.56310894,17.17397552,17.83622681,18.09902156,18.06438479
0.21875,5.034323417,1.667082467,0.380148894,0.004431528,0.002178082,15.56683034,17.21616364,17.86450084,18.09657905,18.06309174
0.229166667,4.999429419,1.594657328,0.33026511,0.003967869,0.002127929,15.5738532,17.24944619,17.88717586,18.07150224,18.062296
0.239583333,4.969545526,1.54088507,0.293007174,0.003484944,0.002084421,15.57999024,17.27345248,17.90473557,18.05813235,18.06610633
0.25,4.945177941,1.5010209,0.265607662,0.003214458,0.002050011,15.57509612,17.30009571,17.91444214,18.05931055,18.07642909
0.260416667,5.048142073,1.457057621,0.237245372,0.002937888,0.002020085,15.53262179,17.31024453,17.930452,18.04857661,18.08942999
0.270833333,5.127344968,1.437461546,0.217304778,0.00278556,0.001991105,15.48615041,17.31841942,17.94170486,18.05034895,18.10635698
0.28125,5.185133724,1.431876689,0.204463815,0.002674461,0.001966392,15.46381538,17.3251317,17.94386115,18.0552115,18.12310759
0.291666667,5.226532791,1.433682668,0.19686011,0.002597378,0.001944822,15.42723858,17.3159318,17.95444179,18.05476998,18.13702271
0.302083333,5.567183765,1.519193034,0.215333799,0.002661424,0.001922884,15.27480308,17.28353388,17.94675383,18.06295933,18.14889312
0.3125,5.834783388,1.618411192,0.237708183,0.002689783,0.001908019,15.14355499,17.23657868,17.93856106,18.06687976,18.1576512
0.322916667,6.033453427,1.715688096,0.262818976,0.002738952,0.001894533,15.05015797,17.19115857,17.92957639,18.07024208,18.16485719
0.3333333,6.178765802,1.803208319,0.288751941,0.002801317,0.001882916,14.98774071,17.15150198,17.92038891,18.07369802,18.1711008
0.34375,6.933356061,2.1835287,0.420001677,0.004547165,0.001849276,14.64231747,16.97761043,17.8702783,18.0577094,18.17021916
0.354166667,7.504184831,2.555296572,0.56172126,0.008569141,0.001833244,14.37573936,16.79301536,17.81098204,18.04560913,18.16902856
0.364583333,7.91503336,2.884465154,0.706298485,0.024444426,0.001843946,14.19936658,16.63114091,17.74912486,18.04965205,18.16995893
0.375,8.207557693,3.159818298,0.845472929,0.052134041,0.001898817,14.08065874,16.49729082,17.68853379,18.06031888,18.17236293
0.385416667,9.546200242,4.143607973,1.346731316,0.230778377,0.003106779,13.58813349,16.03381587,17.474294,17.98965612,18.1440775
0.395833333,10.47435309,5.046661073,1.888446491,0.461490818,0.007640098,13.28288421,15.58250307,17.21951122,17.91306056,18.09181081
0.40625,11.09027751,5.788832237,2.419318886,0.727873087,0.058445687,13.12661507,15.23201208,16.97158539,17.80663803,18.03907554
0.416666667,11.49815169,6.364566853,2.89991171,1.008975057,0.162529396,13.04731523,14.97497509,16.75081342,17.68854842,17.99580519
0.427083333,12.7613003,7.754782828,4.000952498,1.697239854,0.495706946,12.82586181,14.39722191,16.2800103,17.41797271,17.93548282
0.4375,13.57904939,8.904314719,5.045704367,2.447427244,0.929332882,12.71341646,13.95235094,15.82967325,17.12113259,17.80407407
0.447916667,14.10992812,9.772402864,5.958736123,3.200579357,1.434574814,12.66607891,13.68137481,15.4764851,16.85428592,17.65004607
0.4583333,14.48851448,10.40964511,6.710954419,3.90676604,1.976194723,12.64142697,13.51989508,15.22063491,16.63930647,17.50991858
0.46875,15.17390089,11.2568781,7.637544097,4.794740525,2.710065721,12.58973771,13.34362303,14.96382268,16.43189616,17.36672916
0.479166667,15.70593745,11.97506227,8.44492464,5.618997657,3.457702154,12.55066722,13.21866773,14.77404042,16.27952914,17.2616235
0.489583333,16.1448579,12.56246135,9.138009046,6.370377397,4.193647703,12.52652553,13.13816759,14.6468141,16.1759761,17.18834688
0.5,16.53570796,13.05049843,9.726119498,7.041793325,4.896621214,12.50453532,13.08369627,14.5583308,16.10296074,17.13781433
0.510416667,17.08912395,13.55438993,10.27142148,7.662752077,5.573090032,12.47469428,13.03464113,14.49157783,16.04926987,17.09983116
0.520833333,17.54744683,14.04837737,10.78175393,8.225485204,6.197520247,12.4485496,12.99034556,14.43741707,16.00791394,17.07119418
0.53125,17.93929974,14.49924567,11.26043015,8.744788268,6.773453757,12.42926944,12.95521476,14.39384221,15.97505403,17.04862736
0.541666667,18.28563835,14.90201859,11.7020992,9.226498379,7.306467043,12.41230613,12.92714656,14.35897852,15.94834176,17.03056108
0.552083333,18.52825845,15.14692473,11.98711677,9.575710504,7.726088554,12.40772925,12.91780684,14.34262126,15.93113242,17.01679666
0.5625,18.75801844,15.37433554,12.23854812,9.879676445,8.097679311,12.40437723,12.91284207,14.33221532,15.91831665,17.00603862
0.572916667,18.97556292,15.59338086,12.47038954,10.14929566,8.426058383,12.39230127,12.9032965,14.32266851,15.90734793,16.99701042
0.5833333,19.17716043,15.80362317,12.68979455,10.39466793,8.718695778,12.38320372,12.89495619,14.31226961,15.89679979,16.98843367
0.59375,18.95836337,15.78138315,12.74838396,10.51498291,8.905671338,12.38812688,12.90105006,14.31358753,15.89158309,16.98214051
0.604166667,18.85683671,15.68349927,12.74198647,10.58948571,9.051496217,12.38994013,12.91085064,14.31634169,15.88733467,16.9768338
0.614583333,18.83752667,15.59969963,12.69478707,10.61591223,9.153600234,12.39122319,12.91828464,14.31921912,15.88359233,16.97169733
0.625,18.85887952,15.55374607,12.64050321,10.60687655,9.213191817,12.38299984,12.92130939,14.32062189,15.87982031,16.96694151
0.635416667,18.51656098,15.33497097,12.46086537,10.48548233,9.173641322,12.40260915,12.94040153,14.33186126,15.880414,16.96333429
0.645833333,18.29654138,15.08067103,12.25229026,10.33271995,9.093218046,12.41451436,12.96372726,14.34480976,15.88225639,16.96090301
0.65625,18.16016344,14.85873767,12.03323775,10.15401874,8.97712739,12.42771416,12.98380518,14.35830338,15.88484063,16.95872134
0.666666667,18.0681377,14.6846696,11.82794066,9.962351085,8.832444583,12.42467924,12.99742658,14.36953308,15.88745508,16.95722001
0.677083333,17.67218064,14.40817297,11.56720075,9.720030624,8.637326907,12.45345288,13.02325782,14.38641306,15.89236699,16.95636355
0.6875,17.39189964,14.10698681,11.29698013,9.469721264,8.422614253,12.47344419,13.05481055,14.40627869,15.89861109,16.95623058
0.697916667,17.18881401,13.83460644,11.0265069,9.212755633,8.193183209,12.4912243,13.08379786,14.42785942,15.90623163,16.95694003
0.7083333,17.02995337,13.60559666,10.77187039,8.955873454,7.953839506,12.49917811,13.10667596,14.44846854,15.91423657,16.95786161
0.71875,16.5750789,13.27077311,10.45768695,8.653534343,7.679376712,12.53666693,13.14400034,14.47632553,15.92518075,16.95985249
0.729166667,16.235381,12.91700927,10.13762336,8.348752473,7.395555833,12.56927916,13.18922789,14.50903839,15.93816903,16.962754
0.739583333,15.97800618,12.59582601,9.820721279,8.042285391,7.105235705,12.58999377,13.23139139,14.54426544,15.95273385,16.96648173
0.75,15.7720122,12.32173133,9.523035564,7.740506114,6.811851863,12.60682638,13.26848672,14.58008856,15.96863156,16.97093599
0.760416667,15.08705234,12.00557752,9.2644173,7.468692099,6.530737695,12.67344124,13.31315209,14.61323154,15.9842536,16.97582147
0.770833333,14.60549208,11.60507953,8.973534626,7.20190352,6.257583659,12.72925211,13.38125504,14.65468681,16.00121902,16.98106829
0.78125,14.26341,11.22300345,8.656270561,6.926056211,5.988160487,12.77711137,13.45418015,14.70546382,16.02118392,16.98772045
0.791666667,14.00878051,10.89554476,8.3414501,6.641844454,5.71765067,12.80179877,13.52307179,14.76257112,16.04506277,16.99487479
0.802083333,13.2997293,10.55904922,8.082497805,6.393450485,5.466797911,12.90104566,13.59340424,14.81304452,16.06846905,17.00331265
0.8125,12.82146176,10.14729561,7.788586631,6.142957249,5.220912906,12.98459843,13.69448153,14.8751146,16.09426955,17.01248072
0.822916667,12.4957293,9.771419112,7.472770727,5.879247567,4.974732096,13.04016242,13.79984364,14.94936598,16.12541258,17.02267396
0.8333333,12.26129709,9.462167682,7.170304736,5.608447118,4.724251217,13.09591211,13.88453629,15.02833499,16.16138813,17.03612719
0.84375,11.54129669,9.103625984,6.892412756,5.35134453,4.477538047,13.23723305,13.99688772,15.10567684,16.20022923,17.04951414
0.854166667,11.06886562,8.682920633,6.58640942,5.093984558,4.232993337,13.36135294,14.13798678,15.19737383,16.24344006,17.06573745
0.864583333,10.7567195,8.313380641,6.270118582,4.82893746,3.988286518,13.44078258,14.27294286,15.29977731,16.2936587,17.08409151
0.875,10.53681728,8.019532682,5.978896854,4.565570405,3.742750257,13.51303246,14.38032253,15.40062707,16.34896081,17.10589079
0.885416667,9.815716025,7.658139826,5.701722684,4.311748506,3.498995174,13.70720137,14.51419738,15.50042407,16.40788612,17.13048171
0.895833333,9.350688228,7.242241351,5.401925161,4.06381501,3.262546435,13.86485276,14.67997601,15.61250861,16.47103127,17.15799628
0.90625,9.050667676,6.883937991,5.09900857,3.814730968,3.031790522,13.96455546,14.82952459,15.73177751,16.53994731,17.18859247
0.916666667,8.844649293,6.605953023,4.825195544,3.572867353,2.806655324,14.04071231,14.94858026,15.84453638,16.61162707,17.22248611
0.927083333,8.401170596,6.306415933,4.560573507,3.331191198,2.579398687,14.19707599,15.07504445,15.95577731,16.68861456,17.26109948
0.9375,8.104814265,6.013971683,4.311933628,3.108796524,2.365384006,14.31331924,15.20524752,16.06401093,16.76485577,17.30278829
0.947916667,7.902268954,5.77153184,4.087123851,2.905170757,2.167346192,14.39106242,15.3150192,16.1645838,16.83860729,17.34607474
0.9583333,7.754825463,5.583711892,3.895209686,2.723323886,1.987331036,14.44562354,15.39990359,16.25242902,16.90763524,17.38963024
0.96875,7.4791541,5.387245283,3.715834822,2.552843702,1.818700572,14.55021302,15.48801908,16.33455384,16.97420816,17.4337872
0.979166667,7.28855379,5.200518454,3.554050397,2.403601584,1.66972044,14.6348621,15.57394414,16.41089748,17.03516085,17.47655342
0.989583333,7.154404808,5.046736245,3.410914488,2.272265765,1.539420658,14.6707681,15.64634966,16.47782389,17.08987841,17.51589365
1,7.054666589,4.926641628,3.290295029,2.158203125,1.426255287,14.74380564,15.70317191,16.53817756,17.13984866,17.55374862
1.010416667,6.738411776,4.652070748,3.058593279,1.969178809,1.268147676,14.85988315,15.83097461,16.64152925,17.21482386,17.60175425
1.020833333,6.515913472,4.408359283,2.84894563,1.797228648,1.123446234,14.96207865,15.95278087,16.74204454,17.28876694,17.65046877
1.03125,6.362281339,4.214847283,2.667809202,1.643720265,0.993101898,15.03459156,16.04861838,16.83119876,17.35654723,17.69761953
1.041666667,6.251664594,4.067950653,2.518442625,1.510556872,0.877922979,15.08054506,16.1196789,16.90397798,17.41607814,17.74040072
1.052083333,6.136431665,3.834991946,2.299982004,1.332842407,0.737158481,15.13958006,16.2306666,17.00438667,17.49119676,17.79084866
1.0625,6.04242173,3.665445122,2.12119682,1.179634698,0.614056525,15.18610892,16.31572912,17.09089799,17.55928814,17.83776939
1.072916667,5.966624003,3.543099138,1.981289377,1.051909352,0.509156658,15.22165186,16.37828703,17.15980472,17.61776031,17.87947385
1.0833333,5.903964344,3.453548299,1.874536215,0.948763593,0.422315493,15.23915415,16.41620247,17.20933247,17.6635165,17.913593
1.09375,5.750361761,3.224712427,1.682431834,0.802052079,0.316099042,15.31540875,16.52399337,17.29646235,17.72636646,17.95423707
1.104166667,5.624454312,3.044805884,1.521599998,0.678532048,0.229123544,15.37950617,16.61337444,17.37323212,17.7817728,17.98912941
1.114583333,5.52861237,2.90775138,1.391180796,0.57656139,0.159505293,15.42378057,16.68029051,17.43525022,17.82759133,18.01784648
1.125,5.455475256,2.804457973,1.287947214,0.494234222,0.105038247,15.44356787,16.72577851,17.4818426,17.86339883,18.04202869
1.135416667,5.272472731,2.581064922,1.121582766,0.38519181,0.043215651,15.52014643,16.82526029,17.55413347,17.9083889,18.08445855
1.145833333,5.121819037,2.400258153,0.982496172,0.296518388,0.005888484,15.58625535,16.91031916,17.61746822,17.94645382,18.12646999
