timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,11.27608932,7.470751663,7.724462487,7.884485522,2.95018666,12.79141761,14.45115781,,,
0.010416667,9.41500718,7.093846872,7.676940739,7.881242761,2.911567809,13.52907951,14.59961076,,,
0.020833333,8.245187012,6.407499731,7.459655154,7.836779975,2.881399765,14.09625637,14.9226383,,,
0.03125,7.561584485,5.746520625,7.094887219,7.712052954,2.836133306,14.42663642,15.25032247,,,
0.041666667,7.163938085,5.218804475,6.658663967,7.498598763,2.754760238,14.61512202,15.5186717,,,
0.052083333,6.891201873,4.718840732,6.273352165,7.271262616,2.40962066,14.75331653,15.77056944,,,
0.0625,6.698241465,4.362809878,5.876199207,6.998099413,2.121295622,14.84890169,15.95701942,,,
0.072916667,6.557872809,4.113348456,5.505793013,6.69482179,1.856112496,14.91405216,16.08810895,,,
0.0833333,6.446499032,3.936922152,5.17872453,6.379443103,1.604090655,14.96398488,16.18044288,,,
0.09375,6.234058773,3.641359391,4.94649176,6.144938962,1.132527589,15.06505318,16.32349293,,,
0.104166667,6.054380191,3.413260064,4.705995892,5.908969902,0.801235096,15.15189834,16.44064062,,,
0.114583333,5.910293952,3.239471728,4.474409882,5.672704722,0.571540262,15.21764652,16.5290792,,,
0.125,5.791008102,3.105887788,4.260165311,5.439298437,0.418375754,15.27019916,16.59638464,,,
0.135416667,5.553200583,2.854634814,4.106223368,5.274197954,0.173291601,15.37414689,16.71341939,,,
0.145833333,5.35515722,2.651561038,3.93791442,5.109123725,0.104723817,15.46538238,16.81308978,,,
0.15625,5.205663742,2.491810793,3.767386607,4.943095126,0.082949984,15.53165511,16.89072415,,,
0.166666667,5.093187813,2.367812307,3.602054194,4.776675599,0.051901931,15.58200543,16.95142612,,,
0.177083333,5.117376851,2.191033529,3.478667131,4.652859909,0.01097752,15.57383312,17.03377146,,,
0.1875,5.129030488,2.075198029,3.351330962,4.528478692,0.00787299,15.56528329,17.0910891,,,
0.197916667,5.132267235,1.999569839,3.228719758,4.403934316,0.00654182,15.55935836,17.12823653,,,
0.2083333,5.129431997,1.949668736,3.11481761,4.280279296,0.005807397,15.55551409,17.15271503,,,
0.21875,5.081676352,1.851955278,3.028218334,4.182598185,0.004785257,15.56616785,17.19654174,,,
0.229166667,5.033047022,1.778573317,2.941113286,4.086108058,0.004474689,15.58073038,17.23112084,,,
0.239583333,4.993369076,1.723719655,2.856853625,3.99092322,0.004246463,15.59217221,17.2564345,,,
0.25,4.961251372,1.682610081,2.777150334,3.897372524,0.004086499,15.60082136,17.27536218,,,
0.260416667,5.058498928,1.638505883,2.708607829,3.813529447,0.00386734,15.54759593,17.2952925,,,
0.270833333,5.129226797,1.617964805,2.644254168,3.731684234,0.003766362,15.50198922,17.30479222,,,
0.28125,5.177715771,1.610531506,2.58587804,3.652245289,0.00368059,15.47293006,17.30761764,,,
0.291666667,5.210123309,1.60983899,2.533910778,3.575670229,0.00361152,15.45050351,17.30726138,,,
0.302083333,5.55152007,1.689811486,2.480002878,3.485729803,0.003719769,15.28199725,17.27293388,,,
0.3125,5.813131538,1.782667388,2.445436802,3.401965775,0.003664631,15.14161216,17.22758283,,,
0.322916667,6.000181643,1.872251379,2.42754593,3.325871945,0.003622993,15.04458529,17.18427885,,,
0.3333333,6.133011519,1.951575717,2.423065178,3.258398896,0.003579872,14.97684997,17.14617131,,,
0.34375,6.902184054,2.313226785,2.435039242,3.15558412,0.00412009,14.60755571,16.98027428,,,
0.354166667,7.476579756,2.664861968,2.51292045,3.08073227,0.004103953,14.31575588,16.80332513,,,
0.364583333,7.875649125,2.970831406,2.636684874,3.038555932,0.00413326,14.12593576,16.65071155,,,
