timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,10.2039577,6.751518288,4.317770352,0.996529392,0.09583473,13.24450806,14.85103391,16.08826387,18.57084028,18.94899913
0.010416667,8.336663972,6.376537729,4.247718023,0.949135678,0.085973099,14.03672347,15.00070719,16.11331839,18.6282299,19.00189135
0.020833333,7.183196143,5.697148608,4.028739187,0.903861457,0.086480098,14.62786151,15.32613412,16.20495106,18.57475056,18.92371306
0.03125,6.520677674,5.048276972,3.699628746,0.806292572,0.07589281,14.96311923,15.65116222,16.35113502,18.60654177,18.94424013
0.041666667,6.143115757,4.535032313,3.341097219,0.671997414,0.064124628,15.15056344,15.91311808,16.51618658,18.64874911,18.94490317
0.052083333,5.90770401,4.070761194,2.93774334,0.428806239,0.045084972,15.2785127,16.14819694,16.70200018,18.74111843,18.94852039
0.0625,5.757111417,3.748025098,2.602467178,0.288824663,0.038048717,15.3613245,16.31820112,16.86342389,18.79241058,18.9432925
0.072916667,5.666516552,3.530755408,2.341002911,0.20980484,0.029414803,15.40685707,16.43336414,16.99211084,18.81885397,18.93865879
0.0833333,5.612048865,3.387372335,2.146259488,0.165782312,0.013365,15.43161565,16.50910055,17.08925405,18.83051755,18.93783055
0.09375,5.468043942,3.144366585,1.91550911,0.089944709,0.005441247,15.50537738,16.62652287,17.1972496,18.87165266,18.93936719
0.104166667,5.359644699,2.965411921,1.73218403,0.065449883,0.003874381,15.56242016,16.71940496,17.28722115,18.86226163,18.91024861
0.114583333,5.288115747,2.837804221,1.590947011,0.034380216,0.003320886,15.59568845,16.78502812,17.35743483,18.87008172,18.90708607
0.125,5.240165407,2.748149719,1.484883801,0.018754327,0.003084656,15.61095728,16.82956263,17.41021641,18.87359335,18.90221059
0.135416667,5.065626157,2.547843918,1.333945031,0.007274037,0.002925555,15.68684169,16.92184906,17.47920881,18.89293366,18.90276615
0.145833333,4.927166216,2.389851967,1.210251171,0.005515415,0.002835172,15.75002177,16.99902632,17.53882076,18.86417719,18.90084129
0.15625,4.83074562,2.269507045,1.111143922,0.004677833,0.002780806,15.79256744,17.05698658,17.58594029,18.87133297,18.90327478
0.166666667,4.763873332,2.179645196,1.033417731,0.004228525,0.002750512,15.8217789,17.09962337,17.62161074,18.86844656,18.90194409
0.177083333,4.825880533,2.037244538,0.931642416,0.003664949,0.002726391,15.79197945,17.16583819,17.67087768,18.87601096,18.90270079
0.1875,4.870677468,1.950563685,0.852567862,0.003435444,0.002714338,15.77033384,17.20954517,17.70916092,18.86554761,18.90289339
0.197916667,4.90203519,1.899243968,0.794353598,0.003291549,0.002714695,15.75172917,17.23485622,17.73797303,18.8693662,18.90408173
0.2083333,4.923501999,1.869726306,0.75331581,0.003208004,0.00272623,15.74115162,17.24505338,17.74242252,18.86405268,18.9039088
0.21875,4.894072528,1.791821103,0.700996351,0.003089446,0.002746713,15.74150172,17.28431557,17.78357059,18.87205265,18.90466568
0.229166667,4.862390898,1.735171054,0.660740546,0.003041836,0.002778686,15.75027215,17.31112762,17.80326589,18.86777789,18.9052173
0.239583333,4.838109398,1.694423019,0.630543217,0.00301868,0.002825674,15.7544775,17.33011393,17.82218765,18.87135003,18.90619372
0.25,4.820010779,1.665272344,0.608388333,0.003016738,0.002891008,15.76281113,17.34372313,17.83098881,18.86893505,18.90637636
0.260416667,4.929767446,1.632287449,0.585199332,0.003013847,0.00298094,15.7065908,17.35887441,17.84252262,18.87051574,18.90717568
