timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,10.0495635,6.634266923,2.916881537,0.745796607,0.1609455,13.36827163,14.95293985,,,
0.010416667,8.190205069,6.263362413,2.841311114,0.722765659,0.156479637,14.14722327,15.09887736,,,
0.020833333,7.041425319,5.587946329,2.62081185,0.674583342,0.1507175,14.72990032,15.41822679,,,
0.03125,6.382350241,4.942614933,2.28271818,0.583057765,0.13901321,15.06443136,15.73950266,,,
0.041666667,6.006415375,4.431272366,1.906831236,0.46270775,0.122430368,15.25341774,16.0007898,,,
0.052083333,5.774149481,3.968808658,1.433363709,0.286681153,0.097735131,15.38074851,16.23474805,,,
0.0625,5.62557481,3.64637408,1.071927731,0.183414436,0.088294061,15.45998307,16.40465467,,,
0.072916667,5.536657878,3.429358504,0.823648844,0.133233163,0.085688193,15.50400005,16.51987756,,,
0.0833333,5.483598354,3.286038351,0.671998508,0.111823939,0.086363502,15.52919349,16.59616868,,,
0.09375,5.34641053,3.044750651,0.464875153,0.087954603,0.088963133,15.59898719,16.71457891,,,
0.104166667,5.245436807,2.867816873,0.368277254,0.084450115,0.094287756,15.6517038,16.80705738,,,
0.114583333,5.182239693,2.743091014,0.325890102,0.08584231,0.100345589,15.68159312,16.87228048,,,
0.125,5.143048835,2.656908177,0.307683111,0.089109948,0.106677393,15.7002262,16.91784762,,,
0.135416667,4.979389852,2.460502152,0.228402195,0.088430756,0.114769277,15.77269635,17.01002323,,,
0.145833333,4.849757322,2.305997046,0.205279584,0.093266913,0.123703074,15.8343809,17.08774795,,,
0.15625,4.761370231,2.188909876,0.196700369,0.099121736,0.132834744,15.87571478,17.14709984,,,
0.166666667,4.701906256,2.102125549,0.192688159,0.105099579,0.141873178,15.9043449,17.19221714,,,
0.177083333,4.771350552,1.961970125,0.160452717,0.110179801,0.152397292,15.87578986,17.25915091,,,
0.1875,4.824102521,1.877706223,0.157329182,0.117581082,0.163088653,15.84827676,17.30306575,,,
0.197916667,4.863785855,1.829238038,0.159491993,0.125261845,0.173574968,15.82750048,17.33024113,,,
0.2083333,4.89320048,1.802846558,0.163325959,0.132734145,0.183622305,15.80925831,17.34325194,,,
0.21875,4.870197143,1.727363163,0.153113433,0.14013419,0.194400974,15.81266202,17.37871317,,,
0.229166667,4.842337663,1.672731695,0.155196755,0.148289749,0.204830473,15.82098943,17.40565492,,,
0.239583333,4.820818516,1.633568751,0.158489553,0.156241824,0.214716673,15.82830304,17.42554496,,,
0.25,4.804990537,1.605688609,0.161942841,0.163709869,0.223924593,15.83428962,17.44032136,,,
0.260416667,4.915591959,1.573371668,0.161428274,0.170911319,0.232903396,15.77895195,17.45607674,,,
0.270833333,4.997285084,1.562487302,0.165157927,0.177917465,0.241220387,15.73368512,17.46219813,,,
0.28125,5.056249311,1.56306544,0.169571134,0.184438564,0.248823961,15.70149022,17.46247652,,,
0.291666667,5.099102037,1.569275154,0.174007307,0.190352914,0.255680344,15.67752451,17.46041247,,,
0.302083333,5.45237047,1.654078189,0.189899576,0.195008474,0.260610716,15.50948064,17.42259252,,,
