timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2,,,,,,,,,,,,,,,,,,,
0.604166667,16.18933858,13.19996054,8.993763914,6.272767036,3.951821913,11.76354817,13.16809851,16.92440542,18.5727579,16.9768338,,,,,,,,,,,,,,,,,,,
0.614583333,16.0530687,13.00202629,8.807559491,6.131410219,3.854362089,11.7681884,13.18381505,16.92939357,18.57283407,16.97169733,,,,,,,,,,,,,,,,,,,
0.625,15.9642632,12.84809279,8.623616899,5.967186125,3.731221657,11.78397689,13.19602596,16.92988154,18.5726484,16.96694151,,,,,,,,,,,,,,,,,,,
0.635416667,15.5011353,12.53053532,8.286107734,5.675686802,3.498176661,11.84790709,13.22834695,16.94399647,18.57614266,16.96333429,,,,,,,,,,,,,,,,,,,
0.645833333,15.1790929,12.18792768,7.95220625,5.370147132,3.245932088,11.90106039,13.27179906,16.95380849,18.57784749,16.96090301,,,,,,,,,,,,,,,,,,,
0.65625,14.95671528,11.89094245,7.629286882,5.05840826,2.979774384,11.93587897,13.31378505,16.9663623,18.57977065,16.95872134,,,,,,,,,,,,,,,,,,,
0.666666667,14.78626735,11.64895643,7.334967726,4.752478892,2.707215901,11.96399433,13.3496119,16.97918193,18.58176928,16.95722001,,,,,,,,,,,,,,,,,,,
0.677083333,14.31123881,11.31680709,6.973022529,4.395770443,2.390166127,12.05945987,13.40329731,17.0010341,18.58609125,16.95636355,,,,,,,,,,,,,,,,,,,
0.6875,13.971496,10.97201172,6.629767527,4.052270831,2.082574395,12.1381344,13.47134533,17.0219645,18.58988046,16.95623058,,,,,,,,,,,,,,,,,,,
0.697916667,13.72478441,10.6701619,6.308114996,3.725226458,1.790855945,12.1940956,13.53659002,17.04561913,18.59412758,16.95694003,,,,,,,,,,,,,,,,,,,
0.7083333,13.53172784,10.41969521,6.019636646,3.420929884,1.521339927,12.23846652,13.59415566,17.06943047,18.59869295,16.95786161,,,,,,,,,,,,,,,,,,,
0.71875,13.0461772,10.07796536,5.657464168,3.072466594,1.234326893,12.36374003,13.6757295,17.10635983,18.60662946,16.95985249,,,,,,,,,,,,,,,,,,,
0.729166667,12.70194235,9.731006483,5.322239585,2.748290538,0.983224231,12.46681576,13.77296921,17.14379191,18.61457007,16.962754,,,,,,,,,,,,,,,,,,,
0.739583333,12.45954605,9.43264753,5.015543702,2.450883728,0.771758692,12.53897808,13.86302014,17.18442398,18.62350312,16.96648173,,,,,,,,,,,,,,,,,,,
0.75,12.28011886,9.19140602,4.74758242,2.185183609,0.601453181,12.59213613,13.93949933,17.22488738,18.63335168,16.97093599,,,,,,,,,,,,,,,,,,,
0.760416667,11.63635189,8.914172513,4.542367722,1.979168104,0.483206866,12.7954902,14.02746539,17.25899176,18.64239384,16.97582147,,,,,,,,,,,,,,,,,,,
0.770833333,11.23658258,8.575789172,4.313068594,1.794704377,0.394709717,12.94616029,14.14829901,17.30106167,18.65254271,16.98106829,,,,,,,,,,,,,,,,,,,
0.78125,10.99334616,8.279302113,4.075163635,1.618807769,0.325659947,13.04435381,14.26009509,17.3493352,18.66424992,16.98772045,,,,,,,,,,,,,,,,,,,
0.791666667,10.84273387,8.049782071,3.856449858,1.45379038,0.269759314,13.0908463,14.35198755,17.39887085,18.67756564,16.99487479,,,,,,,,,,,,,,,,,,,
0.802083333,10.24068757,7.810634411,3.724107769,1.352459382,0.241789387,13.31798897,14.44306702,17.42988638,18.68652704,17.00331265,,,,,,,,,,,,,,,,,,,
0.8125,9.898022294,7.512815371,3.55133018,1.253455209,0.216286451,13.46634202,14.56659269,17.47328419,18.69684136,17.01248072,,,,,,,,,,,,,,,,,,,
0.822916667,9.710517653,7.262588362,3.363745874,1.147739216,0.191608882,13.55120567,14.6755192,17.52337122,18.70923402,17.02267396,,,,,,,,,,,,,,,,,,,
0.8333333,9.608270521,7.080069577,3.193248009,1.042981282,0.16819445,13.5922164,14.75767123,17.57361206,18.72322652,17.03612719,,,,,,,,,,,,,,,,,,,
0.84375,9.009329995,6.840999172,3.052159042,0.958515079,0.15110043,13.83739229,14.85799652,17.61560442,18.73559182,17.04951414,,,,,,,,,,,,,,,,,,,
0.854166667,8.677676249,6.546061244,2.879102017,0.873724581,0.135608783,13.99561567,14.99317058,17.66959655,18.74924913,17.06573745,,,,,,,,,,,,,,,,,,,
0.864583333,8.504971721,6.305369129,2.698693886,0.784281945,0.120536327,14.07813222,15.10802033,17.7297442,18.76515426,17.08409151,,,,,,,,,,,,,,,,,,,
0.875,8.416474951,6.13554963,2.541194693,0.699763578,0.10698904,14.11884483,15.19128434,17.78545451,18.78185098,17.10589079,,,,,,,,,,,,,,,,,,,
0.885416667,7.805816298,5.887637413,2.390341595,0.622953686,0.09558075,14.37822421,15.30055722,17.83920614,18.79834627,17.13048171,,,,,,,,,,,,,,,,,,,
0.895833333,7.467488105,5.584806591,2.214977208,0.550296605,0.086702877,14.54451473,15.44552379,17.90342078,18.81473774,17.15799628,,,,,,,,,,,,,,,,,,,
0.90625,7.294246875,5.340688339,2.037484059,0.477428288,0.078619395,14.62563411,15.56726101,17.97238773,18.83260553,17.18859247,,,,,,,,,,,,,,,,,,,
0.916666667,7.208045656,5.17107285,1.886615661,0.412537112,0.071870763,14.67105004,15.6540937,18.03392595,18.84952715,17.22248611,,,,,,,,,,,,,,,,,,,
0.927083333,6.869875201,4.972208293,1.727239093,0.344896114,0.065085541,14.82256592,15.74971028,18.1001219,18.86877985,17.26109948,,,,,,,,,,,,,,,,,,,
0.9375,6.683159729,4.775672705,1.589333975,0.294786691,0.061158355,14.91638834,15.84971311,18.15834462,18.88255028,17.30278829,,,,,,,,,,,,,,,,,,,
0.947916667,6.58977113,4.627824483,1.474038018,0.256308734,0.058456927,14.96416205,15.92714997,18.2089604,18.8929485,17.34607474,,,,,,,,,,,,,,,,,,,
0.9583333,6.545653121,4.529320454,1.387087016,0.228298922,0.056659202,14.9873322,15.97982027,18.24782936,18.90033783,17.38963024,,,,,,,,,,,,,,,,,,,
0.96875,6.361101321,4.414718635,1.297406635,0.200612088,0.054915778,15.07063841,16.03723138,18.28861672,18.90879103,17.4337872,,,,,,,,,,,,,,,,,,,
0.979166667,6.260481335,4.305274703,1.225685912,0.182303299,0.054095864,15.12124867,16.09464705,18.32074242,18.91321742,17.47655342,,,,,,,,,,,,,,,,,,,
0.989583333,6.212192745,4.224480211,1.168560391,0.168882598,0.053608079,15.14536724,16.1384189,18.34696644,18.91633932,17.51589365,,,,,,,,,,,,,,,,,,,
1,6.191493846,4.171697811,1.127002044,0.159441406,0.053355119,15.15742531,16.16795509,18.36683033,18.91896207,17.55374862,,,,,,,,,,,,,,,,,,,
1.010416667,5.936026874,3.962809896,0.91906782,0.108463219,0.050738608,15.28385717,16.26789101,18.46878122,18.94322825,17.60175425,,,,,,,,,,,,,,,,,,,
1.020833333,5.772721942,3.78235466,0.797041979,0.091280382,0.051088153,15.37561879,16.36365059,18.52597757,18.94411032,17.65046877,,,,,,,,,,,,,,,,,,,
1.03125,5.683489525,3.649282677,0.719617181,0.083479086,0.051955814,15.42306916,16.43529969,18.56310994,18.94437304,17.69761953,,,,,,,,,,,,,,,,,,,
1.041666667,5.636688447,3.558264321,0.670799992,0.079629935,0.053006204,15.44933576,16.48600784,18.58660257,18.94501792,17.74040072,,,,,,,,,,,,,,,,,,,
1.052083333,5.574572849,3.380975313,0.518902733,0.063719221,0.054028568,15.4889529,16.5721098,18.66932669,18.95478071,17.79084866,,,,,,,,,,,,,,,,,,,
1.0625,5.529863521,3.263910729,0.455079531,0.061398674,0.056127979,15.51947948,16.63542877,18.69732487,18.95182502,17.83776939,,,,,,,,,,,,,,,,,,,
1.072916667,5.506043777,3.189941206,0.427419307,0.061630148,0.05825964,15.53316338,16.67749059,18.71048686,18.95151365,17.87947385,,,,,,,,,,,,,,,,,,,
1.0833333,5.494534234,3.144323341,0.415862257,0.062981821,0.060236925,15.53906656,16.70162319,18.71330285,18.9505739,17.913593,,,,,,,,,,,,,,,,,,,
1.09375,5.374598426,2.960684668,0.298309478,0.056562103,0.062286836,15.60230802,16.78809448,18.78638022,18.9565304,17.95423707,,,,,,,,,,,,,,,,,,,
1.104166667,5.283360716,2.823602818,0.262639036,0.057573757,0.063837068,15.6537983,16.85959673,18.79721609,18.95342564,17.98912941,,,,,,,,,,,,,,,,,,,
1.114583333,5.226809763,2.726037163,0.249204788,0.059463505,0.063646093,15.67949947,16.90832122,18.79975036,18.95230295,18.01784648,,,,,,,,,,,,,,,,,,,
1.125,5.191976012,2.658172654,0.243465762,0.061511405,0.062902012,15.69787086,16.94472907,18.80236958,18.95032698,18.04202869,,,,,,,,,,,,,,,,,,,
1.135416667,5.026490072,2.471794582,0.174006992,0.059291573,0.063631225,15.77149478,17.03016717,18.85000424,18.95197488,18.08445855,,,,,,,,,,,,,,,,,,,
1.145833333,4.895549711,2.324197469,0.160180015,0.059701258,0.068758563,15.83435798,17.10259774,18.8470577,18.94788651,18.12646999,,,,,,,,,,,,,,,,,,,
1.15625,4.806327654,2.211719573,0.154854603,0.059192135,0.077421472,15.87515141,17.15862978,18.84741236,18.94536004,18.12523597,,,,,,,,,,,,,,,,,,,
1.166666667,4.746029653,2.127915163,0.152161623,0.059102314,0.087983396,15.9030123,17.20098903,18.84779396,18.94326122,18.10118177,,,,,,,,,,,,,,,,,,,
1.177083333,4.812027888,1.988952655,0.122433342,0.058214674,0.101038788,15.87732695,17.26632142,18.87031383,18.94414358,18.09345553,,,,,,,,,,,,,,,,,,,
1.1875,4.861807732,1.905234625,0.12072499,0.062097866,0.115043695,15.85167159,17.30892735,18.86325833,18.94231754,18.08899263,,,,,,,,,,,,,,,,,,,
1.197916667,4.899207032,1.856869485,0.12166596,0.06876259,0.129019149,15.83163573,17.33346193,18.86145175,18.94112222,18.0893922,,,,,,,,,,,,,,,,,,,
1.2083333,4.926736987,1.830323032,0.123817222,0.076979935,0.14242511,15.81387163,17.34749465,18.85894691,18.93964384,18.09205326,,,,,,,,,,,,,,,,,,,
1.21875,4.90197372,1.754412201,0.112365307,0.085672802,0.156607337,15.81687693,17.38150114,18.86906972,18.93945299,18.09344554,,,,,,,,,,,,,,,,,,,
1.229166667,4.873409667,1.699423049,0.113419648,0.095768914,0.170166593,15.82444636,17.40756193,18.8645632,18.93795468,18.09628414,,,,,,,,,,,,,,,,,,,
1.239583333,4.851567652,1.659994901,0.115830952,0.105815054,0.182948288,15.82985987,17.42284294,18.8628667,18.93690038,18.10327528,,,,,,,,,,,,,,,,,,,
1.25,4.835554458,1.631878536,0.119152826,0.115317573,0.194854237,15.84171863,17.45073629,18.86451349,18.93585227,18.11382504,,,,,,,,,,,,,,,,,,,
1.260416667,4.946279296,1.599507641,0.118891656,0.124323511,0.206497265,15.77953445,17.45606033,18.86470262,18.93565579,18.12705587,,,,,,,,,,,,,,,,,,,
1.270833333,5.028348736,1.588706242,0.12297792,0.132911871,0.217346056,15.73343956,17.46132393,18.86205118,18.93508234,18.14075641,,,,,,,,,,,,,,,,,,,
1.28125,5.087576262,1.589491856,0.127678709,0.140785198,0.227385865,15.70073583,17.47503552,18.86290511,18.93450491,18.15334839,,,,,,,,,,,,,,,,,,,
1.291666667,5.130610966,1.59597455,0.132492873,0.147890929,0.236603664,15.67697595,17.4576462,18.85871263,18.93454929,18.16415108,,,,,,,,,,,,,,,,,,,
1.302083333,5.485233686,1.681466614,0.148599144,0.153579918,0.243443383,15.50661763,17.41848714,18.84617769,18.93316926,18.17188997,,,,,,,,,,,,,,,,,,,
1.3125,5.755741,1.778869047,0.157992142,0.157840913,0.249322935,15.36696166,17.37024244,18.84458171,18.93333507,18.17797607,,,,,,,,,,,,,,,,,,,
1.322916667,5.950979916,1.872866872,0.167424467,0.161460919,0.254352133,15.26939891,17.32332065,18.84069136,18.93337713,18.18296846,,,,,,,,,,,,,,,,,,,
1.3333333,6.092431934,1.957009446,0.176280641,0.164587071,0.258663268,15.19713717,17.28087012,18.83739421,18.93347494,18.18745193,,,,,,,,,,,,,,,,,,,
1.34375,6.880339986,2.322017429,0.248768619,0.167769028,0.256377242,14.82606049,17.11326192,18.78514121,18.92742138,18.18605207,,,,,,,,,,,,,,,,,,,
1.354166667,7.460766267,2.677794664,0.294427081,0.168086719,0.252954219,14.53517298,16.93426964,18.77160348,18.92785377,18.18460651,,,,,,,,,,,,,,,,,,,
1.364583333,7.860700838,2.990228592,0.338728863,0.168175794,0.248796049,14.34154424,16.77568776,18.7527518,18.92801725,18.18549211,,,,,,,,,,,,,,,,,,,
1.375,8.13640385,3.251023994,0.380626949,0.168549731,0.244480389,14.21762677,16.64381723,18.73383483,18.92808269,18.18820549,,,,,,,,,,,,,,,,,,,
1.385416667,9.533399136,4.21270673,0.741090806,0.209092118,0.232509399,13.61694645,16.20129452,18.53856391,18.90118564,18.16120778,,,,,,,,,,,,,,,,,,,
1.395833333,10.47151062,5.094418195,1.060316317,0.254372616,0.223245476,13.21163807,15.76391698,18.40859606,18.89064951,18.10968751,,,,,,,,,,,,,,,,,,,
1.40625,11.05456868,5.809117901,1.374860244,0.306750032,0.216205504,12.98846318,15.41588285,18.27696278,18.87889328,18.05638248,,,,,,,,,,,,,,,,,,,
1.416666667,11.41650881,6.356964265,1.669560246,0.365388877,0.212136836,12.86411417,15.15600601,18.15559671,18.86472364,18.00644255,,,,,,,,,,,,,,,,,,,
1.427083333,12.71069198,7.720846521,2.726349766,0.718357465,0.261776836,12.4855933,14.600911,17.77043241,18.77321912,17.94099309,,,,,,,,,,,,,,,,,,,
1.4375,13.49240123,8.830251834,3.662973567,1.146121357,0.353069372,12.27721823,14.16997777,17.51418914,18.71515374,17.80713915,,,,,,,,,,,,,,,,,,,
1.447916667,13.92190478,9.625930107,4.475695775,1.622529029,0.484414811,12.18222746,13.90782637,17.34807855,18.67370787,17.64982705,,,,,,,,,,,,,,,,,,,
1.4583333,14.16230834,10.1681035,5.141521876,2.110067977,0.654531189,12.1360003,13.75405587,17.24489587,18.64342055,17.51050493,,,,,,,,,,,,,,,,,,,
1.46875,14.69767343,10.90053961,6.048171972,2.850815412,0.995067909,12.04565904,13.58838155,17.13297116,18.60923833,17.36202665,,,,,,,,,,,,,,,,,,,
1.479166667,15.04466775,11.4744815,6.773290225,3.548980673,1.393484388,11.98859505,13.47165628,17.07573701,18.59270125,17.25543772,,,,,,,,,,,,,,,,,,,
1.489583333,15.2774157,11.88746824,7.343546141,4.168366816,1.820173381,11.95643278,13.39986928,17.03801256,18.5820276,17.18054848,,,,,,,,,,,,,,,,,,,
1.5,15.4640307,12.18842073,7.78029656,4.69098057,2.243162149,11.93392553,13.35374787,17.01192516,18.57447807,17.13150486,,,,,,,,,,,,,,,,,,,
1.510416667,15.82852392,12.50470165,8.161494885,5.148373365,2.659404322,11.88855164,13.31093644,16.98985191,18.56849045,17.09241116,,,,,,,,,,,,,,,,,,,
1.520833333,16.10484798,12.81375011,8.490828213,5.528049537,3.031642848,11.8500028,13.27061182,16.97384881,18.56445815,17.06395087,,,,,,,,,,,,,,,,,,,
1.53125,16.32573323,13.08325057,8.78097037,5.850149965,3.357744226,11.82869347,13.23787349,16.95889865,18.56106481,17.04111275,,,,,,,,,,,,,,,,,,,
1.541666667,16.51284452,13.31329131,9.033153913,6.126228333,3.641095953,11.80751614,13.21095856,16.94662113,18.55822892,17.02300045,,,,,,,,,,,,,,,,,,,
1.552083333,16.60301423,13.39890649,9.112587893,6.252967121,3.799224686,11.80249527,13.20148772,16.94585977,18.55906002,17.00924193,,,,,,,,,,,,,,,,,,,
1.5625,16.68516047,13.47800813,9.185689919,6.344589863,3.917881334,11.79617445,13.19348771,16.93857597,18.55778061,16.99836476,,,,,,,,,,,,,,,,,,,
1.572916667,16.7629344,13.55771125,9.254483421,6.415563616,4.004860125,11.78572281,13.18341543,16.93273274,18.55679133,16.98892319,,,,,,,,,,,,,,,,,,,
1.5833333,16.82988739,13.63300401,9.31967783,6.474878246,4.069161982,11.77497292,13.17267999,16.92757501,18.55595163,16.98019102,,,,,,,,,,,,,,,,,,,
1.59375,16.46132071,13.47925067,9.198717177,6.397267364,4.019543219,11.80593834,13.1805357,16.93163492,18.55753239,16.97394301,,,,,,,,,,,,,,,,,,,
1.604166667,16.22828107,13.25657441,9.03947067,6.289789597,3.948309752,11.82951817,13.1977478,16.93139287,18.55753754,16.9684172,,,,,,,,,,,,,,,,,,,
1.614583333,16.09207244,13.05927522,8.854451742,6.149596362,3.851977297,11.84373798,13.2115388,16.93314327,18.55748485,16.96327587,,,,,,,,,,,,,,,,,,,
1.625,16.00330887,12.90554075,8.671316818,5.986457623,3.730020337,11.84969642,13.22365695,16.93478689,18.55712479,16.95796522,,,,,,,,,,,,,,,,,,,
1.635416667,15.54105952,12.58853719,8.334158506,5.694914723,3.497261036,11.90966598,13.2546816,16.94949425,18.56083682,16.95431622,,,,,,,,,,,,,,,,,,,
1.645833333,15.21873732,12.24603498,8.000531095,5.389494484,3.245261781,11.96004063,13.29647848,16.95880952,18.56258714,16.95155001,,,,,,,,,,,,,,,,,,,
1.65625,14.99557779,11.94856769,7.677519468,5.077849323,2.979370916,11.99486614,13.33610992,16.97061722,18.56453382,16.94918164,,,,,,,,,,,,,,,,,,,
1.666666667,14.82421555,11.70561613,7.382656807,4.77182754,2.707041117,12.01762347,13.37206507,16.98369127,18.56670747,16.94723424,,,,,,,,,,,,,,,,,,,
1.677083333,14.34861487,11.37245177,7.019657673,4.414194616,2.389635824,12.1096419,13.42322391,17.00439346,18.57103761,16.94593914,,,,,,,,,,,,,,,,,,,
