timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,9.775943171,4.117301972,1.227974917,0.267335616,0.122086806,13.50117853,16.96732454,18.52836669,18.965719,19.01321353
0.010416667,7.94127854,3.713008327,1.134650549,0.245986119,0.11675841,14.28090705,17.20983039,18.61986434,19.03123017,19.07542527
0.020833333,6.807968546,3.101166291,0.965297993,0.226444639,0.120617624,14.86460697,17.37203324,18.57477366,18.93933758,18.97054752
0.03125,6.160848245,2.548640264,0.740194588,0.18163736,0.111997814,15.19820225,17.64883657,18.68621866,18.98959535,19.0194662
0.041666667,5.793198149,2.140308142,0.546089895,0.143347176,0.107637059,15.38645621,17.85524114,18.76879477,18.99341597,19.00784205
0.052083333,5.57806607,1.705053604,0.346924072,0.108506974,0.105242232,15.50100166,18.07535927,18.85958174,18.99877047,19.00423855
0.0625,5.441367493,1.467698003,0.256225735,0.098139959,0.106552363,15.57263959,18.19674253,18.90143203,18.99873613,19.0067551
0.072916667,5.36109952,1.345619113,0.223154366,0.097559687,0.110287456,15.61331005,18.26147143,18.9098695,18.99464987,19.00217791
0.0833333,5.314733385,1.286825387,0.213267051,0.100336626,0.114655769,15.6357042,18.29052974,18.91098173,18.99378865,19.00166855
0.09375,5.193029214,1.051764549,0.164121881,0.10029161,0.121030074,15.69434471,18.41585515,18.94016311,18.9954337,19.000652
0.104166667,5.101007363,0.941738157,0.151247531,0.104968156,0.128292211,15.73981863,18.47130897,18.9405373,18.99241554,18.99853618
0.114583333,5.043706707,0.894420234,0.15072647,0.11109687,0.135828167,15.76724051,18.49517809,18.93828375,18.99070308,18.99693593
0.125,5.008944388,0.876840949,0.154515218,0.117635622,0.143380322,15.78246336,18.50411265,18.93709732,18.98946626,18.99551423
0.135416667,4.854264078,0.704941778,0.135338787,0.123401266,0.152572942,15.85081402,18.6002476,18.95093193,18.98941833,18.99451947
0.145833333,4.72891807,0.630330291,0.133578749,0.130913027,0.161869345,15.91006035,18.6373159,18.94861471,18.98747797,18.9930291
0.15625,4.642475699,0.598688083,0.136785315,0.138831316,0.170997215,15.95132055,18.65055338,18.94644387,18.9858831,18.99154827
0.166666667,4.584145417,0.585029035,0.141346496,0.146531847,0.179729658,15.97967953,18.65752441,18.94526614,18.98468413,18.99040328
