timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,10.27016275,6.788731834,4.339880045,2.787829851,0.1412986,13.13939474,14.74799238,16.00066577,16.79967669,18.80084386
0.010416667,8.408260332,6.413370138,4.269659541,2.766123347,0.118693668,13.92169038,14.89949744,16.02605544,16.80634197,18.8450047
0.020833333,7.252614855,5.733660033,4.050148902,2.707699857,0.115397938,14.50593307,15.2264022,16.11830822,16.82647834,18.78393616
0.03125,6.585966628,5.084849954,3.720662057,2.586902066,0.09574557,14.83700455,15.551184,16.26444245,16.87026408,18.79124968
0.041666667,6.204624699,4.572970263,3.362818801,2.411571668,0.063934719,15.02040842,15.81104095,16.42790357,16.93655366,18.7960311
0.052083333,5.966218012,4.109027401,2.959796844,2.151982224,0.01200915,15.14900744,16.04522012,16.61148598,17.03461424,18.84052668
0.0625,5.809213203,3.785879964,2.624832831,1.902147163,0.007300204,15.23164511,16.21433489,16.77016709,17.13546582,18.80190611
0.072916667,5.710828525,3.567087506,2.363256106,1.678804018,0.005532176,15.26681253,16.32752941,16.89523091,17.22757311,18.79972239
0.0833333,5.647513037,3.421038581,2.167693472,1.490662362,0.004641137,15.29716369,16.40163641,16.98974539,17.30872839,18.79261513
0.09375,5.498899795,3.174392044,1.93432092,1.289837355,0.003678291,15.36711586,16.51853157,17.09546168,17.39199184,18.81120162
0.104166667,5.383993402,2.991061053,1.747626355,1.123156147,0.003355529,15.42003698,16.6108299,17.18364463,17.46385013,18.7807387
0.114583333,5.305682683,2.858904264,1.602559745,0.987778952,0.003140921,15.4491525,16.67428922,17.25105353,17.52234772,18.78604592
0.125,5.251374688,2.764734686,1.492417368,0.880196952,0.003002155,15.45883259,16.71790118,17.30347453,17.57043914,18.78131728
0.135416667,5.075191507,2.56048382,1.336625606,0.760865217,0.002803896,15.52752155,16.80959078,17.37162298,17.6204088,18.79518771
0.145833333,4.9336704,2.398734745,1.207972684,0.66276616,0.002717624,15.58756683,16.88641109,17.43058662,17.66305425,18.78265466
0.15625,4.83373666,2.274967294,1.103999738,0.582946043,0.002653579,15.6190782,16.94238862,17.47761922,17.69793994,18.78749076
0.166666667,4.763061108,2.18190094,1.021590781,0.518800439,0.002608073,15.63862704,16.98182729,17.51467969,17.72606068,18.78320656
0.177083333,4.822694799,2.036396121,0.914708824,0.449328191,0.002557815,15.61052689,17.04866036,17.56092836,17.75522853,18.79152647
0.1875,4.862980215,1.946287777,0.830588924,0.393034772,0.002527115,15.58771835,17.09178751,17.59887799,17.77961726,18.78797973
0.197916667,4.888874085,1.891284795,0.767467966,0.348388891,0.002504546,15.56836065,17.11730597,17.62772556,17.79933928,18.79003447
0.2083333,4.904399745,1.857804291,0.721683009,0.313838305,0.002488804,15.54931194,17.13273549,17.64977319,17.81526405,18.78546321
0.21875,4.871878665,1.775950574,0.664303106,0.278889275,0.002481132,15.55068649,17.16761594,17.6738507,17.83012589,18.79248872
0.229166667,4.837121847,1.715506888,0.619154229,0.251480148,0.002471763,15.55949707,17.19590853,17.69516013,17.84309639,18.78893775
0.239583333,4.809415447,1.671108069,0.58427276,0.230214544,0.002465632,15.55937028,17.21462259,17.71108353,17.85301342,18.79180827
0.25,4.787520768,1.638468794,0.557722626,0.213931195,0.002462142,15.55806112,17.22781755,17.72346257,17.86115384,18.79144502
0.260416667,4.894247542,1.602196598,0.530229018,0.199144948,0.002463507,15.49647773,17.24311816,17.73608253,17.86862715,18.79242377
0.270833333,4.973102257,1.58811193,0.510175395,0.187798836,0.00246297,15.44746658,17.24839842,17.74596614,17.87489244,18.79233586
0.28125,5.02864759,1.585953231,0.49673024,0.179364284,0.002463795,15.41427354,17.24717585,17.75235482,17.87993563,18.79210919
0.291666667,5.067240073,1.589561433,0.488433685,0.173353998,0.002465652,15.37081402,17.24430907,17.75694664,17.88365552,18.78963056
0.302083333,5.415292721,1.671104122,0.504646547,0.175060511,0.002459447,15.2023887,17.2053363,17.75265057,17.88564482,18.78756761
0.3125,5.681941654,1.765297087,0.526208875,0.178641275,0.002464935,15.04615442,17.15559902,17.74444953,17.88673906,18.78596514
0.322916667,5.873611753,1.856247202,0.551489235,0.183879693,0.002471048,14.93731709,17.10832011,17.73478683,17.88821229,18.78371294
0.3333333,6.010513358,1.93698212,0.578232242,0.190444046,0.002478001,14.88120617,17.06881635,17.72477471,17.88825191,18.7840034
0.34375,6.786565038,2.293855264,0.702428436,0.226528701,0.002465822,14.48614823,16.894866,17.67378724,17.87471609,18.77124187
0.354166667,7.364065949,2.64223161,0.839288428,0.26955441,0.002493211,14.16972259,16.7081692,17.61143328,17.85995552,18.76868791
0.364583333,7.765344103,2.947183595,0.979257687,0.318209805,0.002524212,13.96955965,16.5472147,17.54736156,17.84147332,18.76536911
0.375,8.043744098,3.199800167,1.113445953,0.370252854,0.00255826,13.84123164,16.42245133,17.49014262,17.82566072,18.75880861
0.385416667,9.426469856,4.144497375,1.578623772,0.555368686,0.002727701,13.23861649,15.94980435,17.27981727,17.75445648,18.72879098
0.395833333,10.36173189,5.009051983,2.084528757,0.785849741,0.002974021,12.81621411,15.48994085,17.03512799,17.65830498,18.73070417
0.40625,10.94968835,5.707825521,2.578463052,1.047155631,0.003291944,12.59079103,15.13723758,16.79969357,17.54814017,18.72507691
0.416666667,11.32117913,6.241932161,3.023726171,1.319517242,0.003680212,12.47492757,14.88691416,16.59403571,17.43452507,18.73016965
