timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,,,,,,,,,,,,,,,,,,,
1.71875,12.26719775,6.88439215,3.651353014,1.494050588,0.356433359,12.64877848,15.95325632,18.06226321,18.75797045,,,,,,,,,,,,,,,,,,,
1.729166667,11.97637299,6.574051468,3.355730026,1.260806589,0.267852013,12.74443051,16.03739,18.08634646,18.77235019,,,,,,,,,,,,,,,,,,,
1.739583333,11.79108493,6.329418828,3.095490563,1.06511382,0.207720563,12.80374372,16.11090053,18.11234973,18.78816073,,,,,,,,,,,,,,,,,,,
1.75,11.67112859,6.14982963,2.882206015,0.909629566,0.167848229,12.83998745,16.16756447,18.13735115,18.80474145,,,,,,,,,,,,,,,,,,,
1.760416667,11.0994722,5.957366597,2.733404026,0.809684013,0.147076463,13.02989369,16.22719637,18.15701699,18.8182701,,,,,,,,,,,,,,,,,,,
1.770833333,10.75994925,5.701888132,2.572203235,0.728930169,0.133060648,13.16550522,16.31374542,18.17977198,18.83145256,,,,,,,,,,,,,,,,,,,
1.78125,10.56976597,5.484293324,2.407830853,0.655269387,0.122121959,13.23960434,16.3922347,18.2057997,18.84523021,,,,,,,,,,,,,,,,,,,
1.791666667,10.46447182,5.326734654,2.263317146,0.590461087,0.113397278,13.27627002,16.45242132,18.23274648,18.85880341,,,,,,,,,,,,,,,,,,,
1.802083333,9.90743463,5.184196805,2.192774199,0.566329886,0.112778748,13.48708067,16.50008854,18.24527124,18.86360198,,,,,,,,,,,,,,,,,,,
1.8125,9.595708661,4.960519983,2.088668007,0.537342643,0.110871099,13.62497616,16.5861836,18.26508127,18.86971493,,,,,,,,,,,,,,,,,,,
1.822916667,9.432444304,4.770192578,1.966896129,0.49922777,0.107537373,13.69466256,16.66300652,18.29034798,18.87846209,,,,,,,,,,,,,,,,,,,
1.8333333,9.348678929,4.636260096,1.856265052,0.459900707,0.103702888,13.72912682,16.71864235,18.31552553,18.88758631,,,,,,,,,,,,,,,,,,,
1.84375,8.770803309,4.44762663,1.765489247,0.431119298,0.1015743,13.96745233,16.79024903,18.33699101,18.89410941,,,,,,,,,,,,,,,,,,,
1.854166667,8.451201103,4.196931746,1.641596434,0.397102493,0.098873761,14.12131528,16.8958508,18.36739386,18.90223427,,,,,,,,,,,,,,,,,,,
1.864583333,8.287625782,3.995444513,1.509498503,0.35729327,0.095197152,14.1976102,16.98460001,18.40327133,18.91271345,,,,,,,,,,,,,,,,,,,
1.875,8.20574764,3.85938169,1.398506577,0.320917166,0.091714151,14.23473078,17.04609047,18.4361447,18.92225104,,,,,,,,,,,,,,,,,,,
1.885416667,7.603293641,3.638416924,1.292206937,0.289447292,0.088923659,14.49302456,17.13599258,18.46784717,18.93034174,,,,,,,,,,,,,,,,,,,
1.895833333,7.269415396,3.365542245,1.160180971,0.256988992,0.086491091,14.65801005,17.25899109,18.50966411,18.93893065,,,,,,,,,,,,,,,,,,,
1.90625,7.098972162,3.151264388,1.029183499,0.223121112,0.083723601,14.74205827,17.35881316,18.55524033,18.94861155,,,,,,,,,,,,,,,,,,,
1.916666667,7.014654627,3.008398589,0.925809215,0.195289328,0.081429522,14.78756451,17.42851951,18.59377476,18.95576415,,,,,,,,,,,,,,,,,,,
1.927083333,6.680482417,2.817607086,0.820463701,0.168334035,0.079194402,14.93471507,17.51565397,18.63370621,18.96324561,,,,,,,,,,,,,,,,,,,
1.9375,6.496414587,2.641204134,0.729198434,0.148958128,0.078099695,15.03041407,17.59978415,18.67015798,18.96761729,,,,,,,,,,,,,,,,,,,
1.947916667,6.404645021,2.515895238,0.658590855,0.134760304,0.077518194,15.07761466,17.66144158,18.69944632,18.97055903,,,,,,,,,,,,,,,,,,,
1.9583333,6.361617743,2.437236776,0.611366791,0.125703526,0.077427191,15.09929866,17.7008038,18.71930461,18.97205279,,,,,,,,,,,,,,,,,,,
1.96875,6.179116242,2.328736411,0.562581579,0.117016179,0.077481955,15.18340811,17.75245113,18.73984779,18.97428889,,,,,,,,,,,,,,,,,,,
1.979166667,6.079998341,2.232948788,0.522658334,0.111254811,0.07792791,15.23516805,17.79925829,18.75686455,18.97514326,,,,,,,,,,,,,,,,,,,
1.989583333,6.032915203,2.1665213,0.49299485,0.107218047,0.078511805,15.26066138,17.83285779,18.76954967,18.97565136,,,,,,,,,,,,,,,,,,,
2,6.013334738,2.125733111,0.473861212,0.104848653,0.079213244,15.2717424,17.85412409,18.77776501,18.97587439,,,,,,,,,,,,,,,,,,,
2.010416667,5.763324626,1.849995281,0.357809644,0.087290455,0.079455188,15.39843505,17.99380113,18.83484479,18.98566651,,,,,,,,,,,,,,,,,,,
2.020833333,5.605045358,1.67624882,0.29474816,0.08168789,0.081421589,15.48563302,18.07672532,18.86273061,18.98439545,,,,,,,,,,,,,,,,,,,
2.03125,5.51990798,1.574311267,0.264037989,0.080362567,0.083938606,15.52974223,18.13219447,18.87495378,18.98390063,,,,,,,,,,,,,,,,,,,
2.041666667,5.475896418,1.518209682,0.250175368,0.081021543,0.086708619,15.55363911,18.15880564,18.87972462,18.98429822,,,,,,,,,,,,,,,,,,,
2.052083333,5.419092805,1.312643457,0.19095694,0.077394303,0.090530724,15.59138871,18.26953434,18.91364957,18.98778688,,,,,,,,,,,,,,,,,,,
2.0625,5.37952136,1.224358574,0.17284077,0.079040589,0.095170476,15.61600592,18.31259461,18.9175502,18.98592724,,,,,,,,,,,,,,,,,,,
2.072916667,5.360019449,1.191203249,0.170455513,0.0823343,0.1001211,15.62563356,18.32952361,18.91613636,18.9851786,,,,,,,,,,,,,,,,,,,
2.0833333,5.351342146,1.182989625,0.173719857,0.086276586,0.105194592,15.63076368,18.33456389,18.9155285,18.98497602,,,,,,,,,,,,,,,,,,,
2.09375,5.238928395,0.974073494,0.135977832,0.087484697,0.112019079,15.68861632,18.44796033,18.94053218,18.98714871,,,,,,,,,,,,,,,,,,,
2.104166667,5.154603328,0.882274094,0.12836001,0.092110959,0.119442146,15.73299995,18.49352885,18.93930516,18.98541009,,,,,,,,,,,,,,,,,,,
2.114583333,5.103461967,0.845919294,0.129673551,0.097697358,0.127086827,15.7567071,18.51141193,18.93749688,18.98457803,,,,,,,,,,,,,,,,,,,
2.125,5.072460035,0.834523638,0.134081923,0.103592973,0.134739079,15.77154911,18.51759781,18.93680113,18.98405809,,,,,,,,,,,,,,,,,,,
2.135416667,4.91454357,0.665151251,0.117276891,0.109068655,0.144269177,15.84124412,18.6132942,18.94989315,18.98453414,,,,,,,,,,,,,,,,,,,
2.145833333,4.788226657,0.595026593,0.116760183,0.116188507,0.153980366,15.90089751,18.64734453,18.94728432,18.98308491,,,,,,,,,,,,,,,,,,,
2.15625,4.701867615,0.566891936,0.120375666,0.123685719,0.163629633,15.94274705,18.66030461,18.94577796,18.98193639,,,,,,,,,,,,,,,,,,,
2.166666667,4.643478638,0.555583665,0.12512994,0.131069567,0.173002818,15.97082556,18.66449591,18.94447068,18.98102298,,,,,,,,,,,,,,,,,,,
2.177083333,4.714003586,0.468279006,0.121655663,0.13885526,0.183597486,15.9411681,18.7195762,18.9494099,18.9805314,,,,,,,,,,,,,,,,,,,
2.1875,4.767461301,0.458284691,0.12635205,0.147074857,0.193852855,15.91197262,18.71917401,18.94611965,18.97920257,,,,,,,,,,,,,,,,,,,
2.197916667,4.807984885,0.468496031,0.13301156,0.155206395,0.203648571,15.88953538,18.71241302,18.94383194,18.97794336,,,,,,,,,,,,,,,,,,,
2.2083333,4.838060608,0.481990074,0.139812101,0.162933396,0.212845898,15.87047692,18.70712786,18.9419774,18.97690036,,,,,,,,,,,,,,,,,,,
2.21875,4.816131538,0.436408342,0.141718779,0.170840756,0.222434531,15.87215585,18.73590501,18.94332011,18.97621327,,,,,,,,,,,,,,,,,,,
2.229166667,4.787842483,0.42763354,0.146771454,0.178522358,0.231340393,15.88013825,18.73713886,18.94111772,18.97512986,,,,,,,,,,,,,,,,,,,
2.239583333,4.765136724,0.42847002,0.152388444,0.185784311,0.239545533,15.88843874,18.73655987,18.93921566,18.97409604,,,,,,,,,,,,,,,,,,,
2.25,4.747907249,0.431037679,0.157606214,0.192441512,0.24700034,15.89749439,18.73862378,18.93802852,18.97337433,,,,,,,,,,,,,,,,,,,
2.260416667,4.856732611,0.421786204,0.161190455,0.19875349,0.254067971,15.83982435,18.7420998,18.93716908,18.97260872,,,,,,,,,,,,,,,,,,,
2.270833333,4.93608044,0.42966984,0.165668236,0.204499585,0.260369237,15.79614889,18.73579146,18.93547165,18.97188463,,,,,,,,,,,,,,,,,,,
2.28125,4.992417736,0.439260063,0.169927285,0.209629586,0.265932699,15.75370227,18.74851324,18.93493945,18.97143421,,,,,,,,,,,,,,,,,,,
2.291666667,5.033015604,0.447100055,0.17350837,0.214084167,0.270773196,15.74177399,18.72737975,18.93303373,18.97086144,,,,,,,,,,,,,,,,,,,
2.302083333,5.380754944,0.517766916,0.180568227,0.217169873,0.274068189,15.5754323,18.68583119,18.9283006,18.96988019,,,,,,,,,,,,,,,,,,,
2.3125,5.645060246,0.566995626,0.185292385,0.219465266,0.276779046,15.4399527,18.66273965,18.92677455,18.96965186,,,,,,,,,,,,,,,,,,,
2.322916667,5.835035429,0.602783574,0.188308387,0.221010757,0.278881191,15.34224955,18.64559024,18.92579823,18.96955765,,,,,,,,,,,,,,,,,,,
2.3333333,5.972438347,0.629357988,0.190161375,0.221949858,0.280440657,15.27240617,18.63198004,18.92482298,18.96937959,,,,,,,,,,,,,,,,,,,
2.34375,6.742726039,0.926682032,0.219349205,0.221014776,0.278272381,14.91148738,18.46697673,18.90416006,18.96686835,,,,,,,,,,,,,,,,,,,
2.354166667,7.307711129,1.139125851,0.241465144,0.219383195,0.275807862,14.63063435,18.36654132,18.8958732,18.96684689,,,,,,,,,,,,,,,,,,,
2.364583333,7.694570074,1.298544309,0.257065543,0.216519688,0.272716271,14.44557522,18.28880098,18.89021111,18.96734413,,,,,,,,,,,,,,,,,,,
2.375,7.960267746,1.419859973,0.268185665,0.212917699,0.269142141,14.32258767,18.22708326,18.88457446,18.96718529,,,,,,,,,,,,,,,,,,,
2.385416667,9.325333739,2.344322495,0.456752311,0.226071169,0.259383785,13.73922376,17.77644292,18.7873382,18.9538614,,,,,,,,,,,,,,,,,,,
2.395833333,10.23970718,3.07875377,0.654928279,0.247219377,0.251237537,13.34961105,17.44453453,18.71434927,18.94752057,,,,,,,,,,,,,,,,,,,
2.40625,10.8051118,3.637004493,0.842801231,0.26997102,0.2430729,13.13482706,17.19753365,18.6487493,18.9423379,,,,,,,,,,,,,,,,,,,
2.416666667,11.15410876,4.048781428,1.011214454,0.292577823,0.234984207,13.01484383,17.01907916,18.58874448,18.93496219,,,,,,,,,,,,,,,,,,,
2.427083333,12.42234019,5.506497888,1.784675542,0.49013082,0.252358247,12.63951045,16.46319594,18.37227661,18.87580158,,,,,,,,,,,,,,,,,,,
2.4375,13.18802448,6.578603964,2.57313638,0.76212698,0.296074063,12.43710203,16.14222611,18.23207863,18.83187228,,,,,,,,,,,,,,,,,,,
2.447916667,13.60527635,7.313956483,3.282045438,1.083599942,0.363825319,12.34480814,15.95980795,18.14637785,18.79587913,,,,,,,,,,,,,,,,,,,
2.4583333,13.83262223,7.800206377,3.868179009,1.42443114,0.453990191,12.3005833,15.85667691,18.09423691,18.76656915,,,,,,,,,,,,,,,,,,,
2.46875,14.3436888,8.571815053,4.680071115,1.984644636,0.655996571,12.21043216,15.71085899,18.04089113,18.73419054,,,,,,,,,,,,,,,,,,,
2.479166667,14.6585313,9.122506575,5.366669379,2.543203982,0.90258936,12.15731478,15.64007817,18.01358675,18.71735242,,,,,,,,,,,,,,,,,,,
2.489583333,14.84909226,9.493965433,5.9041331,3.058893769,1.180092409,12.13034508,15.59238117,17.9932398,18.70640783,,,,,,,,,,,,,,,,,,,
2.5,14.98499759,9.74589424,6.30280845,3.501047766,1.467039645,12.11165054,15.56037018,17.97974742,18.69904117,,,,,,,,,,,,,,,,,,,
2.510416667,15.2920322,10.01505955,6.635937257,3.887864962,1.760284523,12.07154115,15.52669373,17.96870307,18.69338823,,,,,,,,,,,,,,,,,,,
2.520833333,15.51022525,10.26332795,6.915068385,4.204809841,2.026502499,12.04236279,15.49935601,17.96066831,18.68934716,,,,,,,,,,,,,,,,,,,
2.53125,15.67524092,10.46797164,7.14959371,4.467355963,2.260981745,12.01945197,15.47801267,17.95361594,18.68609499,,,,,,,,,,,,,,,,,,,
2.541666667,15.81054793,10.63354682,7.34258827,4.684257554,2.463390061,12.00004795,15.46277409,17.9475223,18.68343252,,,,,,,,,,,,,,,,,,,
2.552083333,15.85811164,10.62421442,7.374037686,4.761538727,2.557747824,12.00318811,15.46144689,17.94685973,18.68330252,,,,,,,,,,,,,,,,,,,
2.5625,15.90146819,10.64368537,7.385415464,4.800136466,2.618561474,12.00095835,15.45078945,17.94292229,18.68236458,,,,,,,,,,,,,,,,,,,
2.572916667,15.9442011,10.67743873,7.397999709,4.81735056,2.651357028,11.99689564,15.44030846,17.9401882,18.68162312,,,,,,,,,,,,,,,,,,,
2.5833333,15.97947789,10.7126821,7.414980378,4.826242834,2.665042753,11.98883854,15.43193868,17.93762523,18.68081107,,,,,,,,,,,,,,,,,,,
2.59375,15.5890963,10.47067355,7.267396191,4.71548571,2.580389427,12.02483232,15.44967024,17.93951101,18.68206652,,,,,,,,,,,,,,,,,,,
2.604166667,15.3357074,10.1952886,7.063846294,4.57473048,2.480805188,12.05599588,15.46390644,17.93954917,18.68258796,,,,,,,,,,,,,,,,,,,
2.614583333,15.18099824,9.960547437,6.836640034,4.40098743,2.361038717,12.07821139,15.47879172,17.94113827,18.68328231,,,,,,,,,,,,,,,,,,,
2.625,15.07594904,9.777862687,6.617831058,4.207081009,2.220507156,12.08724108,15.49180676,17.94510199,18.68445229,,,,,,,,,,,,,,,,,,,
2.635416667,14.60763,9.383868346,6.269212671,3.903232805,1.988374985,12.15580237,15.53938733,17.95143565,18.68769605,,,,,,,,,,,,,,,,,,,
2.645833333,14.28145931,9.009684414,5.908823777,3.588086872,1.749011734,12.215405,15.57841151,17.9575239,18.69090118,,,,,,,,,,,,,,,,,,,
2.65625,14.05758805,8.700942221,5.564869237,3.270338182,1.508228401,12.25764014,15.61680747,17.96562728,18.69471796,,,,,,,,,,,,,,,,,,,
2.666666667,13.88939045,8.456976962,5.258784228,2.965461012,1.275304579,12.28632339,15.65257793,17.97439695,18.69911984,,,,,,,,,,,,,,,,,,,
2.677083333,13.42941488,8.096961696,4.905059549,2.627917198,1.025435944,12.38416553,15.71402544,17.98761972,18.70590145,,,,,,,,,,,,,,,,,,,
2.6875,13.10953058,7.758677809,4.566020949,2.313162939,0.808333774,12.46381532,15.77360399,18.00091644,18.71332267,,,,,,,,,,,,,,,,,,,
2.697916667,12.88831358,7.479746953,4.257059293,2.025279434,0.628554431,12.51901038,15.83038926,18.0161839,18.72192526,,,,,,,,,,,,,,,,,,,
2.7083333,12.72679957,7.260957626,3.991124893,1.772159858,0.487585655,12.55852606,15.87951342,18.03176861,18.73143428,,,,,,,,,,,,,,,,,,,
2.71875,12.29101957,6.918207409,3.672573769,1.500232059,0.358209851,12.67656773,15.96238031,18.05392583,18.74534026,,,,,,,,,,,,,,,,,,,
2.729166667,11.99854106,6.6053246,3.374701456,1.265659187,0.269137875,12.76906952,16.04428299,18.07804769,18.76059617,,,,,,,,,,,,,,,,,,,
2.739583333,11.81174088,6.358102069,3.112226257,1.068846655,0.208668606,12.82665436,16.11626175,18.10415371,18.77748807,,,,,,,,,,,,,,,,,,,
2.75,11.69047363,6.176133856,2.89678592,0.912423335,0.168558418,12.86325057,16.17218641,18.12927841,18.79509499,,,,,,,,,,,,,,,,,,,
2.760416667,11.11703737,5.981451839,2.74607694,0.811767718,0.147631337,13.04740781,16.23097851,18.14924454,18.80970666,,,,,,,,,,,,,,,,,,,
2.770833333,10.77575389,5.723580321,2.583091635,0.730389619,0.133505878,13.1815255,16.31629004,18.17229199,18.82380776,,,,,,,,,,,,,,,,,,,
2.78125,10.58412756,5.503775622,2.416915025,0.656159728,0.122483724,13.25129444,16.39420457,18.19868561,18.83848025,,,,,,,,,,,,,,,,,,,
2.791666667,10.47787211,5.344341445,2.27077136,0.590848166,0.113682956,13.28989697,16.45293197,18.22467988,18.85257775,,,,,,,,,,,,,,,,,,,
2.802083333,9.919472613,5.200157168,2.198978501,0.566381981,0.113014256,13.49671094,16.50151852,18.23890568,18.85811602,,,,,,,,,,,,,,,,,,,
2.8125,9.606510051,4.974819168,2.093719281,0.537054316,0.111058378,13.63200162,16.58707624,18.25909187,18.86468694,,,,,,,,,,,,,,,,,,,
2.822916667,9.442372829,4.782960933,1.970861182,0.498656242,0.107686804,13.70282744,16.66330666,18.28480766,18.87387998,,,,,,,,,,,,,,,,,,,
2.8333333,9.35794663,4.647794551,1.859295547,0.45913198,0.103842902,13.73796451,16.71871653,18.31038875,18.88348632,,,,,,,,,,,,,,,,,,,
2.84375,8.779259947,4.458065282,1.767790949,0.430244145,0.10169654,13.97322857,16.79019689,18.33211956,18.89037552,,,,,,,,,,,,,,,,,,,
2.854166667,8.458929116,4.206250514,1.643264536,0.396167438,0.098989552,14.12561204,16.89518006,18.36293003,18.89890025,,,,,,,,,,,,,,,,,,,
2.864583333,8.29482848,4.003690572,1.510613329,0.35637366,0.095322738,14.20171493,16.98372238,18.39921149,18.90974857,,,,,,,,,,,,,,,,,,,
2.875,8.212734124,3.866761378,1.399150764,0.320059474,0.091858784,14.23868324,17.04512761,18.4324921,18.91971048,,,,,,,,,,,,,,,,,,,
2.885416667,7.609690346,3.645092993,1.292529822,0.288675603,0.089091964,14.49489438,17.13482823,18.46453051,18.92809624,,,,,,,,,,,,,,,,,,,
2.895833333,7.275277172,3.371477222,1.160263463,0.256322118,0.086679352,14.65904587,17.25746158,18.5067004,18.93699512,,,,,,,,,,,,,,,,,,,
2.90625,7.1045029,3.156377167,1.02911859,0.222612526,0.083936511,14.7435067,17.35804783,18.55254378,18.94686176,,,,,,,,,,,,,,,,,,,
2.916666667,7.019598338,3.012896409,0.925674596,0.194942904,0.081656015,14.78390212,17.42639289,18.59145818,18.95425828,,,,,,,,,,,,,,,,,,,
2.927083333,6.685396713,2.821483808,0.820147594,0.168091455,0.079446919,14.93541325,17.51404877,18.63176642,18.96205708,,,,,,,,,,,,,,,,,,,
2.9375,6.501234884,2.644591096,0.728822064,0.148811662,0.078371358,15.03022023,17.59812109,18.66847082,18.96656046,,,,,,,,,,,,,,,,,,,
2.947916667,6.409367146,2.518920415,0.658218534,0.134692115,0.077804846,15.07662772,17.65978203,18.69795363,18.96963476,,,,,,,,,,,,,,,,,,,
2.9583333,6.36637534,2.440040142,0.611019872,0.125689314,0.077723862,15.09812398,17.69928913,18.71796804,18.97115412,,,,,,,,,,,,,,,,,,,
2.96875,6.183737163,2.33132177,0.562268042,0.117049494,0.077785694,15.18308045,17.75082783,18.73861784,18.97347372,,,,,,,,,,,,,,,,,,,
2.979166667,6.084498314,2.235334132,0.522386849,0.111321922,0.078240263,15.23546913,17.79770208,18.75576856,18.97438849,,,,,,,,,,,,,,,,,,,
2.989583333,6.037345171,2.16872985,0.492758964,0.107310677,0.078830427,15.26014588,17.83128338,18.76848717,18.9749052,,,,,,,,,,,,,,,,,,,
3,6.017693636,2.127824746,0.473648539,0.104956509,0.079538413,15.27034147,17.85230828,18.77665465,18.97512378,,,,,,,,,,,,,,,,,,,
3.010416667,5.767842195,1.851805123,0.357636665,0.087447717,0.079791683,15.39772778,17.99208286,18.83402826,18.9850667,,,,,,,,,,,,,,,,,,,
3.020833333,5.609646651,1.677827053,0.294728855,0.081883277,0.08177065,15.48426933,18.07568065,18.862202,18.98385671,,,,,,,,,,,,,,,,,,,
3.03125,5.524576544,1.575734609,0.264118313,0.080578563,0.084298,15.52952582,18.12731454,18.87322818,18.98319749,,,,,,,,,,,,,,,,,,,
3.041666667,5.480544817,1.519548493,0.250308179,0.08124836,0.08707665,15.55219225,18.15992609,18.87988395,18.98386141,,,,,,,,,,,,,,,,,,,
3.052083333,5.423951034,1.313761291,0.191140194,0.077633962,0.090911923,15.59013835,18.26795625,18.91306529,18.98725218,,,,,,,,,,,,,,,,,,,
3.0625,5.384540882,1.225378407,0.173087423,0.079293709,0.095562787,15.61526019,18.31105037,18.91697192,18.98537618,,,,,,,,,,,,,,,,,,,
3.072916667,5.365117131,1.192201741,0.17072832,0.082594786,0.100522286,15.62448527,18.32794855,18.91551706,18.98462426,,,,,,,,,,,,,,,,,,,
3.0833333,5.356468703,1.184003548,0.174004526,0.086541663,0.105602236,15.6299991,18.33247314,18.91472047,18.98434282,,,,,,,,,,,,,,,,,,,
3.09375,5.244363222,0.97491585,0.136281939,0.08775493,0.112435912,15.68698558,18.44650892,18.93999954,18.98653935,,,,,,,,,,,,,,,,,,,
3.104166667,5.160259425,0.883080259,0.128691072,0.092387109,0.119862922,15.73110099,18.49235365,18.93879147,18.98477268,,,,,,,,,,,,,,,,,,,
3.114583333,5.109238146,0.84677254,0.130024347,0.097975155,0.127506986,15.75439146,18.51035522,18.93700549,18.9838885,,,,,,,,,,,,,,,,,,,
3.125,5.078295758,0.835421656,0.134436072,0.103863668,0.135154374,15.76926474,18.51617988,18.93627025,18.9833628,,,,,,,,,,,,,,,,,,,
3.135416667,4.920631557,0.66591871,0.117637057,0.109335857,0.144678131,15.83932509,18.61190445,18.94933797,18.983754,,,,,,,,,,,,,,,,,,,
3.145833333,4.794484203,0.595788208,0.117125145,0.116443121,0.154373896,15.89933467,18.64506902,18.94664026,18.98231117,,,,,,,,,,,,,,,,,,,
3.15625,4.708205031,0.567685947,0.120747851,0.123923765,0.16400262,15.94044462,18.65985817,18.94533088,18.98102537,,,,,,,,,,,,,,,,,,,
3.166666667,4.649825262,0.556414633,0.125507013,0.13128654,0.173350275,15.96750241,18.66382347,18.94408411,18.98011293,,,,,,,,,,,,,,,,,,,
3.177083333,4.720609797,0.469027582,0.122025455,0.139042789,0.183914715,15.93891131,18.71844543,18.94890946,18.97958298,,,,,,,,,,,,,,,,,,,
3.1875,4.774259006,0.459029649,0.126720095,0.147230038,0.194132974,15.9081239,18.71849416,18.94577741,18.97823205,,,,,,,,,,,,,,,,,,,
3.197916667,4.81494476,0.469270836,0.133375912,0.155323344,0.203886738,15.88588484,18.71190717,18.94335076,18.97688878,,,,,,,,,,,,,,,,,,,
3.2083333,4.845103379,0.482813493,0.140175766,0.163011594,0.213039667,15.86815917,18.70635454,18.94143303,18.97580685,,,,,,,,,,,,,,,,,,,
3.21875,4.823381614,0.437185506,0.142068506,0.170871398,0.222581213,15.86931869,18.73484417,18.94282227,18.97507711,,,,,,,,,,,,,,,,,,,
3.229166667,4.795220139,0.428419557,0.147113455,0.178505608,0.231435744,15.87704285,18.73600973,18.94062422,18.97396109,,,,,,,,,,,,,,,,,,,
3.239583333,4.772593127,0.429274486,0.152720125,0.185719093,0.239589137,15.8864123,18.73652128,18.9387247,18.97285779,,,,,,,,,,,,,,,,,,,
3.25,4.755414971,0.431851039,0.157924611,0.192327448,0.24699253,15.89477047,18.74086953,18.93755094,18.97199776,,,,,,,,,,,,,,,,,,,
3.260416667,4.864351442,0.422581978,0.161493299,0.198589411,0.254009712,15.83689193,18.74109863,18.93665566,18.9713049,,,,,,,,,,,,,,,,,,,
3.270833333,4.943785753,0.430464803,0.165956313,0.204287854,0.260261578,15.79351729,18.7337941,18.93492707,18.97058337,,,,,,,,,,,,,,,,,,,
3.28125,5.000310766,0.44004557,0.170198799,0.209372734,0.265778312,15.76209749,18.72903894,18.93355559,18.96991672,,,,,,,,,,,,,,,,,,,
3.291666667,5.040971862,0.447903234,0.173765546,0.213784871,0.27057534,15.72739182,18.74879802,18.93315326,18.96931601,,,,,,,,,,,,,,,,,,,
3.302083333,5.388711202,0.518638277,0.180813046,0.216840407,0.273832319,15.57226751,18.68496657,18.92780206,18.96848001,,,,,,,,,,,,,,,,,,,
3.3125,5.653055417,0.567884907,0.18552163,0.219108918,0.276512286,15.43678538,18.66151459,18.92628547,18.9682468,,,,,,,,,,,,,,,,,,,
3.322916667,5.843107603,0.603654892,0.18851802,0.220631011,0.278589161,15.3412331,18.64394565,18.92529842,18.96814271,,,,,,,,,,,,,,,,,,,
3.3333333,5.980613132,0.630239702,0.190362526,0.221554484,0.280127072,15.27197519,18.63009861,18.92428304,18.96794368,,,,,,,,,,,,,,,,,,,
3.34375,6.750699042,0.92786277,0.219543929,0.220632844,0.277950051,14.91056926,18.46565107,18.90360899,18.96544636,,,,,,,,,,,,,,,,,,,
3.354166667,7.315710524,1.140477494,0.241623317,0.21900598,0.275491638,14.63143979,18.36498701,18.89527695,18.96542886,,,,,,,,,,,,,,,,,,,
3.364583333,7.702785223,1.300051942,0.257189218,0.216150785,0.272411262,14.44792566,18.28721309,18.88961164,18.96594793,,,,,,,,,,,,,,,,,,,
3.375,7.968835679,1.421529616,0.268283943,0.212561952,0.268852766,14.32464545,18.22591262,18.88402228,18.96581623,,,,,,,,,,,,,,,,,,,
3.385416667,9.333811048,2.347095806,0.456873175,0.225732814,0.25912706,13.74663939,17.77535696,18.78640963,18.95238218,,,,,,,,,,,,,,,,,,,
3.395833333,10.2492213,3.082846271,0.654951474,0.246788915,0.25101204,13.362578,17.44399808,18.71308259,18.94590284,,,,,,,,,,,,,,,,,,,
3.40625,10.81627043,3.64274063,0.842809039,0.2694145,0.242863057,13.15179597,17.19761755,18.64709488,18.94057657,,,,,,,,,,,,,,,,,,,
3.416666667,11.16707409,4.056357895,1.011356507,0.291898434,0.234782645,13.03345156,17.01939044,18.58647363,18.93302704,,,,,,,,,,,,,,,,,,,
3.427083333,12.43615527,5.517174775,1.786107192,0.489283458,0.252087235,12.67017892,16.46854456,18.36836228,18.87238501,,,,,,,,,,,,,,,,,,,
3.4375,13.20431317,6.593278735,2.575890409,0.760737445,0.295594863,12.47627907,16.15274913,18.22665257,18.82648723,,,,,,,,,,,,,,,,,,,
3.447916667,13.62399254,7.333010209,3.286706693,1.081632624,0.362987119,12.3860977,15.9755571,18.14040305,18.78836883,,,,,,,,,,,,,,,,,,,
3.4583333,13.85324856,7.823316969,3.875294254,1.422198426,0.45272949,12.34241086,15.87472148,18.08782277,18.75709035,,,,,,,,,,,,,,,,,,,
3.46875,14.36467986,8.597994891,4.690802495,1.983370217,0.654373337,12.25694364,15.73338456,18.03414096,18.72285141,,,,,,,,,,,,,,,,,,,
3.479166667,14.68035005,9.151325517,5.38040135,2.543141942,0.900818289,12.20601556,15.66527582,18.0066549,18.70476094,,,,,,,,,,,,,,,,,,,
3.489583333,14.87172389,9.52494184,5.920427187,3.060233333,1.178400752,12.17948064,15.6192752,17.98640633,18.69307388,,,,,,,,,,,,,,,,,,,
3.5,15.00819674,9.778527809,6.321248411,3.503875316,1.465695889,12.1626092,15.58843061,17.97278654,18.68519215,,,,,,,,,,,,,,,,,,,
3.510416667,15.31575325,10.04885261,6.656194322,3.892298927,1.759575578,12.12396454,15.55531009,17.96164749,18.67916991,,,,,,,,,,,,,,,,,,,
3.520833333,15.53468665,10.2981758,6.936742912,4.210670517,2.026589618,12.09606505,15.52884666,17.95360299,18.6748897,,,,,,,,,,,,,,,,,,,
3.53125,15.70047844,10.50382636,7.172457148,4.474454386,2.261928605,12.07391743,15.50811454,17.94647474,18.67143596,,,,,,,,,,,,,,,,,,,
3.541666667,15.83660814,10.67038342,7.36650372,4.692436199,2.465202447,12.05564405,15.49067938,17.94031305,18.66860033,,,,,,,,,,,,,,,,,,,
