timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0,18.34449697,13.25022434,13.49973592,13.61184341,13.66744223,15.59632827,12.89482053,,,
0.010416667,16.5060973,12.8680207,13.4518672,13.60804287,13.66761804,15.68357234,12.95881753,,,
0.020833333,15.18919375,12.11375395,13.22064207,13.56088386,13.66053422,15.75260256,13.12174194,,,
0.03125,14.27847549,11.28847344,12.79917543,13.42156563,13.62619388,15.7963842,13.32927984,,,
0.041666667,13.65811917,10.54375615,12.25560196,13.16999812,13.53999633,15.82173618,13.54549257,,,
0.052083333,13.2601239,9.77107148,11.73336248,12.88228338,13.41792191,15.85696056,13.79790932,,,
0.0625,12.96649335,9.185452352,11.16314214,12.52082674,13.23980754,15.88461833,14.01236489,,,
0.072916667,12.74336121,8.74418517,10.60544842,12.10283432,13.0034047,15.90027061,14.18076367,,,
0.0833333,12.56570314,8.411986177,10.09302108,11.65269192,12.71291838,15.91178881,14.31028658,,,
0.09375,12.34270827,7.903586415,9.705469436,11.29597452,12.45693533,15.93959319,14.50659583,,,
0.104166667,12.14525684,7.513321865,9.298531784,10.92790995,12.17719241,15.9628788,14.67019722,,,
0.114583333,11.96948017,7.207939905,8.900865802,10.55094212,11.87675981,15.9772945,14.79777923,,,
0.125,11.80993345,6.96557907,8.528538547,10.17157302,11.55907093,15.98664025,14.89600749,,,
0.135416667,11.55530086,6.519619454,8.243320115,9.88363356,11.30646,16.00263619,15.07724545,,,
0.145833333,11.31706168,6.156622841,7.933123975,9.592247709,11.04704217,16.01546326,15.23541339,,,
0.15625,11.10001597,5.857220873,7.617042556,9.29603495,10.78136733,16.02612097,15.36477944,,,
0.166666667,10.9029659,5.608542663,7.307784753,8.996451576,10.5099106,16.03449209,15.47140173,,,
0.177083333,10.85003686,5.234879641,7.0585811,8.756176976,10.28880517,16.04609857,15.63033976,,,
0.1875,10.79802002,4.954162563,6.796807534,8.512691808,10.06450288,16.05523883,15.75667652,,,
0.197916667,10.74248686,4.741880387,6.536867253,8.266097277,9.837063762,16.05952342,15.84974356,,,
0.2083333,10.68240544,4.579441664,6.287892404,8.018068015,9.606670512,16.06225715,15.92052665,,,
0.21875,10.59059406,4.331212422,6.081051852,7.806475945,9.40732286,16.05738095,16.02547057,,,
0.229166667,10.49291119,4.133277796,5.871759841,7.594741942,9.206320746,16.05484854,16.11370135,,,
0.239583333,10.39444328,3.973239239,5.666668959,7.383207587,9.003907548,16.05387163,16.18313653,,,
0.25,10.29675856,3.842391302,5.469910872,7.172789401,8.80037061,16.05378823,16.23949438,,,
0.260416667,10.33182951,3.700625823,5.292252807,6.976137348,8.607442489,16.04265908,16.30004791,,,
0.270833333,10.35662917,3.599141741,5.121995764,6.78188942,8.414155479,16.03415475,16.34310372,,,
0.28125,10.36905516,3.526931729,4.962589031,6.590930213,8.220899643,16.02906236,16.37324905,,,
0.291666667,10.36914006,3.475192643,4.81570977,6.404306599,8.028130327,16.02376627,16.39287573,,,
0.302083333,10.67200991,3.565113704,4.670007942,6.197792831,7.809442626,15.99619064,16.35060734,,,
0.3125,10.93468306,3.670306698,4.55878273,6.001933665,7.593085635,15.97277804,16.29482319,,,
0.322916667,11.15121858,3.779906748,4.477785746,5.819515294,7.38035088,15.9577573,16.23839678,,,
0.3333333,11.32332494,3.885235865,4.422204574,5.652347651,7.172655626,15.94600283,16.1850629,,,
0.34375,12.06402643,4.446952531,4.406656532,5.437713036,6.882571678,15.88058899,15.93083101,,,
0.354166667,12.66740239,4.958153395,4.497822923,5.271600516,6.611040696,15.82709026,15.67898263,,,
0.364583333,13.13688788,5.407838246,4.663042065,5.161138299,6.364328,15.79435759,15.46169244,,,
0.375,13.4898655,5.790332125,4.874931297,5.106587987,6.148102065,15.77065778,15.28063314,,,
0.385416667,14.67124841,7.117099765,5.382171291,5.128673056,5.859939806,15.66848175,14.70617301,,,
0.395833333,15.49966168,8.219185107,6.108080446,5.33095488,5.688778769,15.58963953,14.21617695,,,
0.40625,16.04939891,9.099015019,6.91919179,5.702446292,5.652034682,15.54556493,13.86850746,,,
0.416666667,16.40286237,9.772691613,7.723692383,6.203028298,5.75374211,15.51931373,13.6344277,,,
0.427083333,17.31165843,11.35726216,8.98907986,7.116488212,6.141930285,15.45430813,13.19088473,,,
0.4375,17.91220722,12.54133149,10.31786811,8.20367342,6.784846256,15.40252663,12.91572972,,,
0.447916667,18.34216649,13.41149521,11.53419207,9.376287989,7.632298233,15.37872713,12.76589881,,,
0.4583333,18.70850735,14.0606685,12.56908016,10.53419659,8.613530617,15.36349429,12.67699681,,,
0.46875,19.37010108,14.95644156,13.6030304,11.76788551,9.812101277,15.34118434,12.57148617,,,
0.479166667,19.9811032,15.73156683,14.55828397,12.90170011,11.00604688,15.31865704,12.49217843,,,
0.489583333,20.56547785,16.41920131,15.41910385,13.93846456,12.15274221,15.30160987,12.43691868,,,
0.5,21.13586875,17.04833511,16.19121284,14.8778074,13.2286501,15.28801329,12.3963152,,,
0.510416667,21.87182342,17.72249869,16.91611256,15.73949704,14.23621928,15.26723215,12.35688483,,,
0.520833333,22.51467491,18.39844945,17.62346513,16.53645005,15.16214105,15.24905745,12.32076062,,,
0.53125,23.08658068,19.03610186,18.30999314,17.28916137,16.01885078,15.23481264,12.29074644,,,
0.541666667,23.604211,19.62362567,18.96317336,18.00486574,16.81962499,15.22113443,12.26555955,,,
0.552083333,24.03386459,20.04079328,19.52545883,18.64687519,17.53441242,15.22116904,12.25556676,,,
0.5625,24.43647333,20.44796731,20.01785671,19.23388536,18.2035391,15.22194818,12.24918363,,,
0.572916667,24.8166575,20.84193481,20.46720405,19.76684868,18.82281096,15.21709986,12.24035442,,,
0.5833333,25.17442084,21.22051301,20.88749153,20.2549824,19.39278032,15.21242479,12.23038192,,,
0.59375,25.15108774,21.35714492,21.22439442,20.67666072,19.88536297,15.20943208,12.23138888,,,
0.604166667,25.22621885,21.43167729,21.45355196,21.03464404,20.3334297,15.21043109,12.23388043,,,
0.614583333,25.36754464,21.51400316,21.6130493,21.31912866,20.7262055,15.20840778,12.23386186,,,
0.625,25.54148542,21.62670532,21.74380239,21.54198881,21.05860823,15.20614803,12.23128421,,,
0.635416667,25.39119201,21.55543891,21.830452,21.71154705,21.31878221,15.21948192,12.24155207,,,
0.645833333,25.34606343,21.46260998,21.84154445,21.82846943,21.53110797,15.23316793,12.25512196,,,
0.65625,25.36886214,21.39813062,21.81172656,21.89148217,21.69330078,15.23859742,12.26414486,,,
0.666666667,25.42640364,21.37526808,21.77409615,21.91371729,21.80666423,15.24227388,12.26973694,,,
0.677083333,25.20081974,21.23967884,21.72644302,21.91310599,21.87717324,15.26787491,12.28406499,,,
0.6875,25.07762741,21.08459981,21.63560299,21.88355514,21.91424107,15.28886788,12.30224957,,,
0.697916667,25.01740388,20.95256972,21.52129579,21.82380513,21.91925608,15.30136091,12.31673148,,,
0.7083333,24.99137804,20.85545865,21.40537138,21.74150955,21.8945058,15.30895671,12.32745613,,,
0.71875,24.69400094,20.63766076,21.28389089,21.65254055,21.8495215,15.33546589,12.34629487,,,
0.729166667,24.49512898,20.4038059,21.1188096,21.5411573,21.78377932,15.35812824,12.36818751,,,
0.739583333,24.36230922,20.19376964,20.92966761,21.40362545,21.69583122,15.37281917,12.38649089,,,
0.75,24.26954072,20.02089785,20.73810434,21.24543238,21.5853123,15.38168093,12.40112403,,,
0.760416667,23.68263037,19.80239835,20.54524149,21.07143001,21.45147142,15.41399179,12.41617138,,,
0.770833333,23.28523876,19.48179633,20.31797742,20.88460127,21.30071257,15.43762168,12.43912917,,,
0.78125,23.01276261,19.15839935,20.05240383,20.67463666,21.13239063,15.45488097,12.46148728,,,
0.791666667,22.81778592,18.87286583,19.77110879,20.44018081,20.94387849,15.46434132,12.4812058,,,
0.802083333,22.13960913,18.5763055,19.48021574,20.17661497,20.7247969,15.48986772,12.49924236,,,
0.8125,21.67365703,18.17665353,19.16126121,19.89858974,20.48653431,15.50829698,12.52539126,,,
0.822916667,21.34604942,17.78390555,18.80959267,19.59785725,20.22898624,15.52178604,12.55258203,,,
0.8333333,21.10252187,17.4401511,18.45025231,19.27522177,19.95058426,15.53159197,12.57794324,,,
0.84375,20.35936235,17.04046212,18.08787059,18.93536017,19.64902544,15.55882483,12.60767697,,,
0.854166667,19.83600189,16.55430018,17.68683738,18.57943117,19.32997214,15.57977565,12.64899462,,,
0.864583333,19.45751357,16.09129025,17.2532964,18.19812526,18.99169933,15.59508421,12.69149689,,,
0.875,19.16749386,15.69024802,16.81879342,17.79506014,18.63210586,15.60429582,12.73153818,,,
0.885416667,18.36977637,15.21748071,16.39021273,17.38394339,18.25575834,15.62322469,12.77953933,,,
0.895833333,17.79189222,14.66947347,15.9221268,16.9578714,17.86328979,15.63891515,12.84384824,,,
0.90625,17.36391135,14.15550184,15.42497167,16.50793675,17.45300236,15.64913787,12.91213379,,,
0.916666667,17.02884745,13.71329828,14.93295694,16.03907303,17.02318471,15.65938673,12.9777666,,,
0.927083333,16.46366763,13.24171511,14.46840471,15.57868843,16.59028288,15.67664866,13.05422447,,,
0.9375,16.02546412,12.77823695,13.99821218,15.11431306,16.14593538,15.69255884,13.14014417,,,
0.947916667,15.67297994,12.36367045,13.53703216,14.64799246,15.69321489,15.70270059,13.22337881,,,
0.9583333,15.37393765,12.00654914,13.10292637,14.18767738,15.23600707,15.71165074,13.29980911,,,
0.96875,14.94894872,11.63740868,12.70414757,13.75253929,14.7905078,15.72463051,13.38432944,,,
0.979166667,14.59604251,11.2832308,12.31654894,13.33198848,14.35127187,15.73644804,13.47251259,,,
0.989583333,14.29412966,10.962441,11.94588366,12.92587526,13.92126627,15.74494035,13.55595491,,,
1,14.02617546,10.67839491,11.59962546,12.53668556,13.50288037,15.75352117,13.63432382,,,
1.010416667,13.58832257,10.17528003,11.29275011,12.22908313,13.16898275,15.78637872,13.78421916,,,
1.020833333,13.22787674,9.740659603,10.92943689,11.90852234,12.84037567,15.81560807,13.93078423,,,
1.03125,12.92797375,9.373751354,10.55085737,11.56954357,12.51031055,15.83382294,14.05528074,,,
1.041666667,12.67244563,9.066983513,10.183956,11.21862525,12.17467332,15.84653072,14.1609634,,,
1.052083333,12.44983842,8.620251567,9.870231643,10.92557847,11.89272701,15.87599145,14.32028574,,,
1.0625,12.25181543,8.279549132,9.530685801,10.62054786,11.60534018,15.9006414,14.45128082,,,
1.072916667,12.07130627,8.012256211,9.198338976,10.30571505,11.31113858,15.9157046,14.55207832,,,
1.0833333,11.90349637,7.796608113,8.889548804,9.988818473,11.01061089,15.92661464,14.63266558,,,
1.09375,11.67655799,7.366467646,8.643038647,9.747452178,10.77562244,15.95491325,14.79535081,,,
1.104166667,11.46962201,7.026604881,8.36056777,9.498550571,10.53782935,15.97901536,14.93520392,,,
1.114583333,11.28267741,6.752557804,8.069291394,9.23993511,10.29604337,15.99476458,15.04708095,,,
1.125,11.11314068,6.528780366,7.785653223,8.974348708,10.04946716,16.00570941,15.13681183,,,
1.135416667,10.8547187,6.106783081,7.559593708,8.769659246,9.857908507,16.0220817,15.30550285,,,
1.145833333,10.61513898,5.760015509,7.301826433,8.556782592,9.66294655,16.03725319,15.45384335,,,
1.15625,10.39953369,5.472041883,7.031707643,8.333994863,9.463695321,16.0480071,15.57687394,,,
1.166666667,10.20680088,5.231963642,6.762297311,8.102534013,9.259383742,16.05578552,15.67826402,,,
1.177083333,10.16111419,4.875993041,6.542111165,7.913346882,9.092352623,16.06849605,15.82728686,,,
1.1875,10.11771766,4.609306435,6.307432375,7.717677743,8.921463499,16.07756494,15.94576788,,,
1.197916667,10.07217528,4.408695551,6.072718563,7.515856349,8.746426447,16.0819242,16.03259052,,,
1.2083333,10.02338181,4.256442165,5.847050557,7.309697755,8.567144578,16.08452126,16.09712236,,,
1.21875,9.943621889,4.023913456,5.659242101,7.131957419,8.410659135,16.07996423,16.19420161,,,
1.229166667,9.858764457,3.8393635,5.468417024,6.952239755,8.251298944,16.07747623,16.27412403,,,
1.239583333,9.773781638,3.6914258,5.281003909,6.771010047,8.089232263,16.07719035,16.33637263,,,
1.25,9.6902324,3.571815052,5.101078986,6.589275144,7.92469675,16.07645128,16.3874691,,,
1.260416667,9.73958711,3.442215172,4.938876209,6.418462525,7.767458189,16.06484841,16.44147186,,,
1.270833333,9.778691853,3.351829842,4.783462643,6.248827725,7.608640916,16.05566362,16.47871204,,,
1.28125,9.805530942,3.289721256,4.638238332,6.081349054,7.44864948,16.04933475,16.50350798,,,
