timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank5Nitrate,tank5Phosphate,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
6.439200492523148,8.828969006943984,5.639370525239386,3.595551794403354,3.2957123214014508,3.0528289937702624,0.0004498832374093921,1.813163051184076,0.1451468034550923,0.16183314579282573,0.17056003156102262,0.20965233331168465,0.2096585081016517
6.446248076319445,8.925715584019956,5.736157729450411,3.671652142405292,3.389320786125188,3.150058982342547,0.00045061932104512893,1.8162724606935787,0.14476220537429513,0.16151884552925222,0.17029833111464457,0.20964919638290616,0.20965512311499196
6.453586178738426,9.012854684647824,5.821358286514756,3.740593066762755,3.4793633485668294,3.2477071526054826,0.0004514937135541574,1.8206650733153644,0.14441855680349763,0.16124565454208314,0.17006308474798731,0.20964619288137368,0.2096517346094012
6.460551932048611,9.086012493591111,5.890429666421243,3.797200457199386,3.557507577762124,3.3363040400352597,0.000452384749132649,1.8257052319679739,0.14413164133744255,0.16102795669605616,0.1698721096507675,0.20964359750215703,0.2096486714376243
6.4677050778125,9.153551003786955,5.962995100519536,3.8557814394883714,3.631970182605803,3.423432195930448,0.0004525592226856885,1.8314548101172692,0.14386360172699206,0.1608066196503986,0.16967873578921477,0.20964114341026657,0.2096456745039156
6.475564467511574,9.221207337545057,6.046387032254232,3.9239956645356644,3.7095921226432935,3.5147010914255086,0.0004512206737904674,1.8381981305947066,0.14359179388578566,0.16055635260319412,0.16945644352571615,0.2096386086028358,0.2096425545506479
6.482639656944444,9.27756582355022,6.122405604823002,3.988173107535862,3.7772569174307677,3.593048638940973,0.0004489622852331524,1.8444581098341897,0.14336409416401563,0.1603320555379797,0.16925008800516325,0.20963641907402428,0.20963989424254142
6.490346275347222,9.334936211405562,6.204657555734524,4.060114886683361,3.849685366842674,3.6747693424646566,0.00044557621327107457,1.8512602468283748,0.14313181812224257,0.16009348176519633,0.1690219895530153,0.20963409589325746,0.2096371375644541
6.497739911215278,9.38662377464393,6.282159400485187,4.130291548411928,3.918539916319921,3.750200589861624,0.00044161471666608087,1.8575581629422107,0.14292247119728496,0.1598725643314557,0.16880285754438717,0.2096319064777228,0.2096346111201053
6.5049506774768515,9.429422728864916,6.351702448187855,4.196200657720453,3.9849386004436433,3.8212656841328085,0.00043725401337436616,1.8633186479266401,0.1427473108178421,0.15967412169036388,0.16859824785387123,0.20962980875953352,0.20963224605540587
6.512719134837963,9.453922880823662,6.405523855785167,4.2536551388820785,4.052752551766842,3.894557058943424,0.0004333576812138376,1.8690078638278207,0.14265275255526177,0.15951843348745015,0.168420581375873,0.20962767205506175,0.20962981884724494
6.520802686226852,9.460960653415496,6.4394366278325625,4.297705338023418,4.11634436253327,3.9667365189351775,0.00043025842459629615,1.8742253759324772,0.14263322609287354,0.15941779520978788,0.16828472104778447,0.20962567341205657,0.20962743900346287
6.529045685474537,9.4542371153744,6.454354664383472,4.326888986818596,4.1717976734590465,4.035084604166448,0.00042781406081156183,1.8787154619859017,0.14267039511118443,0.15936902427238764,0.16819393457991053,0.20962393334316803,0.20962519427362936
6.537278438668982,9.437382394342029,6.453100920644011,4.341594680557306,4.216521974519074,4.0969332668132505,0.0004259033908293052,1.8823191408757847,0.14274803932043528,0.15936445937443217,0.16814640500418193,0.20962252948092494,0.20962316971856895
6.544376083703703,9.415815845237134,6.440467629005646,4.343237006579245,4.246122650411499,4.144300046614925,0.00042451021144353267,1.884723750277092,0.14284190144909342,0.15939099053172984,0.16813732516272506,0.20962159634071018,0.20962162238592616
6.551917501134259,9.378031856820135,6.405587043092846,4.326508820974679,4.267171662159573,4.187573295477002,0.0004238624828895945,1.8866961252296297,0.1430044345985866,0.15947511175191725,0.1681804720181344,0.20962091657343346,0.20962020630916192
6.559198661666667,9.327372581033496,6.351219111488982,4.29194477582565,4.275877692457651,4.221836029750769,0.0004243541306922859,1.888114377879456,0.14322187973790154,0.159614980739807,0.16827748654976438,0.20962060783593958,0.20961907837075142
6.5668161989004625,9.261885450398717,6.2760131719130285,4.238672173790312,4.272228291900153,4.249223802225885,0.00042573958380712044,1.889162143324565,0.14350064008060243,0.15981592407339468,0.16843222690119597,0.2096206686584158,0.20961816520320342
6.5751046072800925,9.178191590171656,6.176337995419446,4.1635865244970525,4.253683922275647,4.268753760242881,0.00042810053868367037,1.8898937141681713,0.1438540265182396,0.1600914156524948,0.16865661089058373,0.20962117705359393,0.20961749411203334
6.582811947337963,9.090052684005386,6.069578844022705,4.080230884471673,4.2236044602765785,4.277187082419135,0.00043101947878106426,1.8902890839182105,0.1442238629225186,0.1603960813603202,0.16891235650766717,0.20962204419099267,0.20961717498256716
6.590354315405093,9.006918332100044,5.964949103845867,3.9953974232855893,4.183141643718763,4.276253895139169,0.00043400272614685414,1.890372392163202,0.14457434365631838,0.16070907751254496,0.16918196797206253,0.209623241094671,0.20961715201872502
6.598207020115741,8.937549811669866,5.872038359422965,3.915339406117256,4.132393707665104,4.265449420394498,0.0004357258737163122,1.8900263480023314,0.14485994907829414,0.1609951768519471,0.16944202499083988,0.20962477853281172,0.20961744529513918
6.605244329733797,8.886407033865664,5.801646392700339,3.851317388070553,4.082580782345011,4.247827431710692,0.00043622376742798576,1.8893784496227726,0.1450674008506425,0.16121657469039602,0.1696535542279211,0.20962631295924042,0.20961796776619232
6.613224403634259,8.837122484285144,5.734504487113315,3.787519760840349,4.02404929148319,4.2199910648481405,0.00043569674906261495,1.8882939818674864,0.14526584450369007,0.1614315000340708,0.16986736941857383,0.20962814025840493,0.20961882106994606
6.620462203229167,8.797776551897735,5.683281914204445,3.737323602505207,3.9710830393448604,4.188874259329484,0.00043431205195814803,1.8870131273070558,0.14542383078445115,0.16159791606638169,0.1700376269555007,0.20962981276365367,0.20961979371857967
6.627627006261574,8.760235877489361,5.638633081031262,3.693413274212189,3.920217792674319,4.1540047989551585,0.0004322318018865895,1.8854988940495163,0.14557270523498456,0.1617429490078937,0.17018704358988157,0.20963143404229678,0.20962089876139567
6.634921673333333,8.703874159747802,5.583726081682178,3.645141737901931,3.8708573761638143,4.116599994144951,0.000430585756802835,1.8839015381828212,0.14580158960439651,0.16191816860618585,0.17035023619818668,0.20963301216140853,0.20962209407989232
