timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank5Nitrate,tank5Phosphate,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2
0.0,9.130174127802785,8.982126528139354,8.960337917679494,9.02893910025831,9.156166380240263,0.0010213694374225629,1.242326158817786,0.13203995128136814,0.20931334808307195,0.20931168549027634,0.20930582201831915,0.2093095016199389
0.007309201689814815,8.983552294441262,8.966647760040544,8.959153411480143,9.029398861116677,9.15717110859253,0.001024210121284842,1.2430127460614824,0.13272747591766404,0.20931391960508872,0.20931170867583668,0.2093057882446662,0.20930945063362644
0.014363302777777778,8.838307322929191,8.927269804100801,8.95321549015589,9.029173470943212,9.157891192102593,0.0010254328132539554,1.2435595050572574,0.13342333236647053,0.20931550316096856,0.20931192576943042,0.20930578138871633,0.20930940909129206
0.021505503703703705,8.69432553246296,8.868329987615073,8.939359211891144,9.027209962806204,9.158215635509828,0.0010263614953207607,1.2439873420072152,0.1341113982676311,0.20931792874566407,0.20931247646229134,0.20930584791305235,0.2093093846699758
0.029461111168981483,8.538484822716612,8.785711380637562,8.912801058551837,9.021392464558854,9.15763483635944,0.0010269616382896408,1.244302299217484,0.13486060281527656,0.20932138711486659,0.20931356945157578,0.20930607777202898,0.20930939787186015
0.036849065370370374,8.397028317478238,8.696814897261946,8.876976381326104,9.011101967802658,9.15555365740018,0.0010271767003010824,1.2444210393915962,0.13554589952689872,0.2093251580324974,0.2093150733037792,0.20930650320728958,0.20930947588801502
0.0438830778587963,8.262009954898463,8.603722597978926,8.832941215099693,8.995854795136506,9.15153727591135,0.0010272848383856407,1.244386332301282,0.13620162810366826,0.2093291448397428,0.20931694496147907,0.20930714670524436,0.2093096373206483
0.05086609480324074,8.100256142458097,8.503927924056736,8.78130037185505,8.97568827456961,9.14578951499376,0.001029320641859749,1.2446520081653587,0.13698730060566144,0.20933342187127243,0.2093191453756705,0.2093079995406141,0.2093098679730189
0.05832575162037037,7.896318192258445,8.385683335140914,8.718256044702384,8.948886021343194,9.137580958045893,0.0010332947149636052,1.2454284465795287,0.13798401738872643,0.20933848457912116,0.20932182591350065,0.20930912790491074,0.2093101913873178
0.06651987508101852,7.6462088038008345,8.240221578241803,8.63960801886053,8.913322357458673,9.125805588707054,0.001039651442416949,1.2468692421661844,0.13921063810522397,0.20934472062924492,0.209325166101275,0.20931062014778554,0.20931064995206736
0.07478756177083333,7.374939361302292,8.077711621972702,8.550368856137597,8.87114290965517,9.110845888993627,0.0010481539810117278,1.248961245772976,0.1405442468402836,0.20935170644710058,0.20932895764877418,0.20931238638974542,0.20931122808679464
0.08247832504629629,7.111046193609454,7.91421164106871,8.458866058391992,8.826484036864361,9.094146638436934,0.0010579309300946483,1.2515070320415667,0.14184366610772525,0.2093587561132984,0.20933285128614265,0.2093142549487314,0.20931187017231154
0.08973952228009259,6.890035524548202,7.74735481083322,8.36182206197463,8.777238862457537,9.074161835295612,0.001065716185282209,1.2538999986668249,0.14294773672713756,0.20936598749830948,0.20933699352628016,0.20931631936545714,0.2093126423780376
0.09682891518518519,6.7440921670669205,7.5767287558728285,8.251395138871434,8.717716866546569,9.047259175679157,0.0010694667486715664,1.2553371033027716,0.14368053166497224,0.20937348581813942,0.2093417718995941,0.20931885595706634,0.20931371901664445
0.10399213174768518,6.648960874759594,7.408230212497168,8.125278119473723,8.644481414545313,9.011233938446285,0.0010708581979929066,1.2558312400934253,0.14416165240917028,0.2093809730597063,0.2093472950263237,0.20932202027872504,0.20931519664606082
0.1109768281712963,6.5914486842967,7.255027238150912,7.991127024034866,8.559449061351982,8.966089815062466,0.0010698597854831243,1.2553484012885079,0.1444557487025678,0.2093878383549621,0.2093532270705145,0.20932573462987586,0.2093170803097187
0.11823918422453704,6.555384478481134,7.111690388507976,7.844037861863875,8.45665128091402,8.907192141044938,0.0010664563253995722,1.2537977376271352,0.14464298622916277,0.20939430334328846,0.2093597825572592,0.20933026510312758,0.2093195694559141
0.12519130733796296,6.533831638152417,6.991327248733064,7.700187763460747,8.345323024544747,8.838261939247625,0.0010610486241697985,1.2512797108879292,0.14475686841612034,0.20939975947105982,0.2093662346156777,0.20933520758318386,0.20932251215921666
0.13253448266203705,6.470145402106102,6.882803217429437,7.557070480645754,8.223706187566727,8.757704728631538,0.0010573514743420617,1.2486604918624906,0.14506114932005024,0.20940465278155804,0.20937268399170597,0.20934064744205608,0.20932599140794475
0.13972745907407408,6.342235179240333,6.782804958754245,7.432213386898411,8.109971389779737,8.677886593903597,0.001057508539451607,1.247178775402987,0.14568453980425694,0.20940905489428252,0.20937826661912742,0.20934572068337626,0.20932944402165554
0.1469921213425926,6.167346331785152,6.677601438238484,7.3183694138790285,8.002514451862616,8.598611958526247,0.0010607665176977506,1.2468483148105571,0.14653881666377977,0.20941360732275446,0.20938330439152553,0.20935049141970188,0.2093328472095959
0.15421475913194443,5.961633290302384,6.565024520288654,7.214245055738264,7.903949351004633,8.523027895174954,0.0010673225479226884,1.2477520864278608,0.1475429231322986,0.20941843381031103,0.2093878621836681,0.2093548398792868,0.2093360730937142
0.1618557719212963,5.719511333680831,6.436804196279055,7.111298156838842,7.808889503449985,8.448221405219334,0.0010781225727514482,1.2501203470541462,0.14872166367101763,0.2094239049194711,0.20939232215182157,0.20935900084058334,0.20933924135744744
0.16896689131944445,5.48229509951829,6.309676446528024,7.020078475305719,7.728239719550682,8.383942623878612,0.0010916559291117881,1.2536041718302062,0.1498763151370868,0.2094293112716224,0.20939623495338497,0.209362494585116,0.20934193219231062
0.1759843378125,5.298109122233947,6.173377995280565,6.925477588977299,7.647741871443264,8.318763935175193,0.0011018115005946509,1.2570923653574868,0.15077494265618735,0.20943514902957666,0.2094002977133462,0.2093659714758631,0.2093446493600168
0.1831662910648148,5.167513344327545,6.030338312008396,6.820923444811922,7.561185122294318,8.247911332586543,0.0011100743291035233,1.260307590194476,0.1514073737444852,0.20944133086825453,0.2094048307636765,0.20936973243058016,0.20934762194931353
0.19063205940972222,5.0789968106190315,5.886392514946467,6.704890720648308,7.466046555575465,8.16964221413522,0.0011168650764294674,1.2632673220385635,0.1518335133802715,0.2094475792356623,0.2094099031931188,0.20937389206598797,0.2093509275301566
0.1976995894560185,5.0278763179035035,5.759674594608205,6.589935932319166,7.37074004863483,8.090959773465048,0.0011215640086978,1.265710778312456,0.15207769002556443,0.2094530837737008,0.20941495938705754,0.2093780836043584,0.20935427215661367
0.2049732200810185,4.999001634001197,5.641971446787204,6.468757069248584,7.2672987914027045,8.005043449471833,0.0011247273089311951,1.2678631127205582,0.15221333982118632,0.209458186530262,0.20942031088538848,0.20938265639520862,0.2093579467950302
0.2121241998263889,4.9881590458003195,5.540130351805754,6.34899549240164,7.1604632386843114,7.91527529009189,0.0011260881178851382,1.2695947861609125,0.1522620051356228,0.20946258441042598,0.20942561176068863,0.20938739881433197,0.20936180718315464
