timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank5Nitrate,tank5Phosphate,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2,tank1Nitrate,tank2Nitrate,tank3Nitrate,tank4Nitrate
0.0,6.160868605426262,6.297391689779835,4.917935315684365,3.715743880411147,2.677756995580461,2.8136048604744612,1.6296088196315877,0.2095168233267085,0.2095154905552555,0.20959343723715707,0.20966262656246828,0.20971639735571249,0.5272336461606388,0.014257902419082114,0.8874624865160619,1.8385764827609936
0.007060340763888889,6.079725487653513,6.285336067108439,4.910622600738353,3.709222302512707,2.672085743581869,2.8189514670291245,1.630017371303633,0.20951951167722357,0.20951587155822465,0.20959381455468665,0.20966293172450243,0.20971661535344652,0.5772632193148682,0.016729210277990614,0.8918758229481771,1.843728527465339
0.014340519490740741,5.999175019573009,6.248175187875481,4.89998358028358,3.7033530801131054,2.66733103129714,2.823425100325429,1.6303710112174061,0.20952243068085655,0.20951712998744415,0.2095942398893668,0.2096631864019218,0.20971680094990017,0.6595539998642417,0.02300010908377107,0.8960050059793848,1.8479756285852313
0.021829143113425927,5.916348748125797,6.191879741705151,4.880644081263926,3.696182353678585,2.6631964126156182,2.8269459808285764,1.6306873919124882,0.20952543142856722,0.20951906606049173,0.20959495257589722,0.20966347145637027,0.2097169563787719,0.7401785451891274,0.030669480103108732,0.900452068750912,1.8515029254326256
0.029839476527777777,5.827219808322375,6.1187413020242705,4.8490831247611,3.6847378403577973,2.6586014652665986,2.8296278274841433,1.6310190289331423,0.20952866141971205,0.20952160938050116,0.20959613339248115,0.20966393556716825,0.20971713400009045,0.8157971572553445,0.04027909689240052,0.905736061675676,1.8547053444600052
0.03718856289351852,5.7446876006087235,6.044090452443681,4.8108355964439475,3.6692491380619683,2.6530927395270174,2.831283741390316,1.631368396105803,0.20953166006422538,0.2095242303053876,0.20959759795266605,0.20966458627682402,0.2097173577386696,0.8767003007803243,0.05066140829597764,0.9113338093095671,1.8574493258242517
0.04438292938657407,5.6610153379288395,5.966455246965951,4.7654306933283275,3.648267925766316,2.6451129723676328,2.8327471201113505,1.6318239116683058,0.2095346922242255,0.20952698031745365,0.20959937025725126,0.20966548257629986,0.20971768576437425,0.9302336580968584,0.0622942578478203,0.9180831299776091,1.8606147004169233
0.05218681336805556,5.549152560459391,5.877014973450421,4.703981822653034,3.6137822655256446,2.628090907648061,2.838938694179121,1.6328182813760583,0.20953873801610262,0.20953017724503403,0.20960188765925994,0.2096669929226294,0.20971838067597096,0.9879194648090834,0.0758517535200726,0.9302412754134912,1.8691603701439166
0.06001644420138889,5.416915214399917,5.7777673288574105,4.630496153076192,3.5665546656794898,2.6008230604960727,2.8512766874672733,1.6344383443502724,0.2095435707228728,0.2095337604810494,0.20960494352247483,0.2096690629614966,0.20971949106931767,1.0536116840627194,0.0935083878965575,0.9477228582178183,1.8840042982806307
0.06812951643518518,5.264199505580434,5.662958790790383,4.542698878425097,3.5054152091439206,2.561996158715309,2.8705208465945606,1.6367795848583757,0.20954919562700963,0.2095379446419109,0.2096086006645924,0.20967171500224263,0.20972106555213418,1.1307671473787357,0.11819734694783272,0.9714783206758052,1.9057113864118163
0.07615814206018519,5.100963277331399,5.537503853364716,4.444499428137422,3.4335550397205616,2.513387770455322,2.8959542904132016,1.6397767452356302,0.20955524580655197,0.2095425551617409,0.2096127003942209,0.20967480870250693,0.2097230384447905,1.2153208490511138,0.1505793310077009,1.0011314337676458,1.9333981970598633
0.08333329884259259,4.946932043697628,5.416306670307967,4.347603658244185,3.360344585848103,2.4617743767556712,2.9240018202829705,1.643056550650644,0.20956098450514843,0.20954704041080185,0.20961676389525405,0.20967795217760096,0.2097251435411985,1.297057306788184,0.18722719971333937,1.0333699988592586,1.9634180687257976
0.09064549388888889,4.806424259997449,5.284735982391046,4.24569709000537,3.2828322260612213,2.4065272722175344,2.9523908438335305,1.6466116208529769,0.20956632769319944,0.2095519349322536,0.20962093169641843,0.20968125319489614,0.20972743105053224,1.3811673831834523,0.23708079853893477,1.0684956938674322,1.9942126984990394
0.09823248766203704,4.693531647630444,5.148033476944278,4.140821259620358,3.204397252834877,2.3512968532869234,2.9762532374374944,1.6501473526599444,0.20957063200037793,0.20955705041219588,0.20962509607386476,0.2096845376618428,0.20972974507824285,1.453039923787819,0.2999693004260904,1.106142577025068,2.0220704078510856
0.10641654033564815,4.597577052404073,5.009748160936601,4.029229531104886,3.1211004130935533,2.293414333370474,2.996366129655195,1.6538417536551226,0.20957429692155574,0.2095622470421694,0.20962954267547274,0.20968804380483405,0.20973222486723425,1.5099063344509318,0.3715087444623341,1.1498441318543389,2.049465113360698
0.11336188409722223,4.530205660072833,4.903155728233357,3.9376719592537994,3.051381605335819,2.245186960697981,3.009757068263761,1.6568878111273269,0.20957687847550815,0.20956626559240812,0.20963322649620697,0.20969101876605847,0.2097343420944971,1.54399232746912,0.4304842858494509,1.1889032048685104,2.071881098240655
0.12140199511574074,4.462303741248028,4.792739475755799,3.837535223496621,2.9724520012261526,2.190120851922905,3.0221868133673118,1.6602480982688923,0.20957949224652722,0.20957044024603713,0.20963728260452508,0.20969442993050572,0.20973681300758923,1.570662265431468,0.4932391252189778,1.2346286113094433,2.097668843789533
0.12842700131944446,4.403182615191975,4.706920936984042,3.7550014213308427,2.904552524543639,2.141519037637408,3.0326589426821906,1.663036715003983,0.20958173873352579,0.20957369625551195,0.20964067894827157,0.20969739749687835,0.20973902070970563,1.586023953336776,0.5401173133116985,1.2743772836720482,2.1214570836456144
0.13589838042824073,4.30962896573166,4.621726799234741,3.6640796949430534,2.825081085619622,2.081248764523167,3.0542252548605364,1.6665220854953138,0.209585258357554,0.2095769380420753,0.20964472173580262,0.20970098977128251,0.2097417511301681,1.6091772961055686,0.5761762452002994,1.320429048723175,2.1566939402922034
0.1433978054861111,4.188717651214035,4.5326721661859946,3.5695091096572193,2.738279415218716,2.011924188116689,3.0877883171156353,1.6705513178038889,0.20958984118433746,0.2095803391691017,0.20964901937975625,0.2097049529629969,0.20974487253287147,1.6509117314007626,0.6080967225308498,1.36839124197026,2.2015021435441082
0.1505734076736111,4.054514154447402,4.439502747795259,3.4752585536210026,2.6500834129978186,1.9388607689808095,3.129955765627592,1.6748218773504124,0.2095949507259699,0.20958390991801557,0.20965329175772607,0.20970895320344274,0.20974813449066396,1.7078300818741952,0.6412101745535514,1.415805778956408,2.2511671814315433
0.1588280930902778,3.8835313558306566,4.320814173956348,3.360825321081834,2.5432383927284015,1.8483189399842497,3.1891319582999937,1.6802391213705257,0.2096014809058911,0.20958847156390534,0.20965845529066937,0.20971375990549843,0.20975215639300882,1.7912459232503593,0.6866246759618355,1.4736408159014778,2.3150314762636355
0.16666669884259258,3.7087922886481683,4.19685081857347,3.245170505932123,2.436713030043555,1.7571997865304132,3.2546204587912424,1.6859802628464715,0.20960817064491238,0.2095932464851164,0.20966366595932712,0.20971853085286185,0.20975620403543882,1.8859192481768792,0.7390095919600927,1.5335294553954917,2.3817868146983554
0.1740986921064815,3.556589963217845,4.069431410548612,3.133769120569614,2.335916434332106,1.671008103634562,3.319054370460437,1.6916355039090236,0.20961407096091347,0.20959815692282205,0.20966852426514523,0.2097230016114289,0.20976006362762126,1.9816320433829642,0.8029194497903459,1.5922478966053693,2.4456106587899513
0.18106509300925927,3.441214069569763,3.947510654033746,3.03093032368155,2.245427058508799,1.5942379555690986,3.376284951860089,1.6968221477037424,0.2096185462330674,0.20960286217708524,0.2096728519680186,0.20972695280766623,0.2097635311533229,2.0619998674197983,0.8744144790732952,1.6481715820045433,2.501940914637347
0.18886422625,3.3360342695986294,3.8160877800661157,2.9174549516671777,2.1477371105165077,1.5126266732494433,3.436715585250317,1.7026674725054791,0.20962262856520228,0.20960793932478372,0.2096776182799228,0.20973122434465097,0.20976727407265539,2.1378181170235475,0.9595682923579736,1.7135809094533716,2.5624613761030117
0.1962854884837963,3.2540664028505506,3.7002007288386918,2.8125432070608967,2.0579099042209688,1.4388637478719088,3.491008466212498,1.7084142817267085,0.20962581544848122,0.2096124207779316,0.2096820531435932,0.2097351911222348,0.20977072100389743,2.1972403046915523,1.0402673370550417,1.7782506035457881,2.618807008643671
0.20405846583333334,3.1827567474728204,3.590428308114953,2.7078141060391596,1.967292802196025,1.3653954277156626,3.545092509604532,1.7147254835100496,0.20962859585068594,0.20961667070074091,0.20968649935380823,0.20973923476723125,0.20977421753533115,2.247939923392115,1.1205862819721566,1.8470516135184332,2.6772813852712067
0.21129145217592593,3.127126801266365,3.4993184688119285,2.6166903511954294,1.8868022270812488,1.3005099689258521,3.5932520071951926,1.7208745767882776,0.20963077525774407,0.20962020270281076,0.20969036430549662,0.20974285423557087,0.20977735824190527,2.285935443402652,1.1894161456089372,1.9102768299184123,2.7311954445337587
0.21915942194444443,3.078426197452427,3.4119544996116984,2.5264073418604918,1.804994733800441,1.2344723803551934,3.642684204785973,1.7277205424709654,0.20963269745411953,0.20962359441197445,0.20969414475792097,0.20974654055873962,0.2097806079907133,2.317365656656696,1.2571382305858112,1.9757677490584782,2.788004317840627
0.22701113613425927,3.040027274858032,3.336805005375064,2.4461136819519878,1.7301791778054432,1.173630962158592,3.688851523278581,1.734558301706429,0.20963422435691095,0.209626517186624,0.20969746346031784,0.20974991457520015,0.20978365507844465,2.339008761497914,1.3158721729996545,2.036143717962806,2.8418879634051315
0.23554364876157408,3.007501951367586,3.2679239634099857,2.370122626421636,1.6572051607585678,1.1135321514919025,3.7352745532980975,1.7417638656945775,0.2096355294531806,0.20962920145805844,0.20970055961211065,0.2097532071959378,0.20978672351092992,2.3532190045277934,1.368888431631835,2.094574866777237,2.8962075877294393
0.24336209900462963,2.984617433395162,3.215384697654929,2.310603404169592,1.5982847586576099,1.064205250943543,3.773979391900202,1.7479153754156496,0.20963645762061572,0.20963125285222908,0.20970294109496992,0.2097558629115022,0.20978929256247417,2.359172262481324,1.4076742883924624,2.1404923790932506,2.941060797119181
0.25030722510416664,2.9690797395485213,3.1762754302957776,2.265479785015452,1.552393513181975,1.0251166535923206,3.804832726133113,1.752824888884331,0.2096370970948329,0.20963278217453266,0.2097047097972706,0.20975792579446742,0.20979136643599477,2.3596862390850486,1.4347118542978208,2.17467885275204,2.9761955138558367
0.2576331410416667,2.984083866516757,3.1445848820208235,2.226901055603948,1.5117071534844069,0.989643274986538,3.831831977618406,1.7571284400981242,0.20963660222800687,0.2096340297779852,0.2097061279617245,0.20975973020770736,0.20979329050378653,2.3499588748072258,1.4565470080217962,2.2027233799238473,3.006460327658601
0.2653128087615741,3.0488007496167837,3.1326890559344984,2.1988211545932246,1.4785753753012563,0.9594850391156269,3.852241724343468,1.7603802887894737,0.20963414143309592,0.2096345095326315,0.20970703161197757,0.2097611627807457,0.20979497660745033,2.316270961443968,1.4668396186361161,2.2220124970437283,3.0290470590057237
0.27272869255787036,3.1484808047037394,3.1489127614337358,2.1870541658716443,1.4564543477798517,0.9371350604520268,3.8638376384469857,1.7621478647069448,0.20963029638410596,0.20963388526424048,0.2097072359644563,0.20976209560402076,0.20979628628726388,2.261499775679088,1.459064976075659,2.229020507475086,3.041412799257981
0.2798931036921296,3.2722262490620238,3.192634548874186,2.19343283199553,1.4457150915763537,0.9221269308067229,3.8669816367451606,1.7624588471683222,0.20962550266956181,0.20963217763259026,0.20970666041545927,0.20976251627142017,0.2097972376821292,2.1910149477277336,1.4326229843076679,2.222680967757491,3.04356134723724
0.28811734560185187,3.4409726817894652,3.2762431618063315,2.2254754918242656,1.4486198446045537,0.913724967215404,3.859983682784797,1.7610003385833883,0.209618956819283,0.20962889925262104,0.20970491201342228,0.20976230262929013,0.2097979012803035,2.0925017840137734,1.3786014352707858,2.197001088557679,3.032461165533889
0.2954883820023148,3.627171477820126,3.3803184908664416,2.27769640214129,1.466722392487619,0.915038375349889,3.843580001841785,1.7579999544121616,0.20961180201593257,0.2096248175478449,0.20970232660858507,0.2097614015490862,0.2097980609611778,1.9890951017719893,1.3088116810378858,2.156156638573125,3.0090299885097713
0.3025963027199074,3.9017576294250365,3.5197160349683947,2.348922991487108,1.497304057814028,0.9236508253920533,3.8203585602532013,1.753813077912641,0.2096012350709737,0.20961937340840375,0.2096989998078683,0.20975996295377808,0.20979785459264402,1.8582304068946986,1.2164367048860663,2.1012947673878837,2.975617944079921
0.3099095092708333,4.265246973327851,3.719764114020706,2.451532180743279,1.5448260062019985,0.9411392106239027,3.788187352552914,1.7482114352757998,0.20958725156572644,0.20961155494152808,0.20969431099672736,0.20975775905130845,0.20979721150813072,1.687419037508211,1.087272714032669,2.0247652522310084,2.928550396271959
0.31753310291666664,4.709256513263791,3.994096139934273,2.599852806531483,1.617026029465991,0.9710050913826886,3.7440006433763817,1.7410174983816717,0.2095703360800008,0.20960083601056578,0.20968760597022262,0.2097544228762668,0.20979596372557982,1.4790548940169699,0.9129571249138572,1.9178018654799325,2.8624443837286706
0.32476778797453704,5.178261118884558,4.31410970654506,2.786066096440993,1.7128008995784134,1.0134728249284521,3.6897886133667392,1.7330100102328168,0.20955274398906346,0.2095883800396083,0.20967926409279872,0.20975001551345676,0.20979409486806502,1.2611134765763918,0.7120556353043146,1.7869717563378091,2.7799642710208916
0.33213979231481483,5.695446527396983,4.694948376731419,3.0245442663191704,1.843234134916045,1.0747692343636415,3.619547908513747,1.7238092263252491,0.2095336444588302,0.20957368340915358,0.20966869277657502,0.20974405129025328,0.20979133726102356,1.026021017359641,0.4775743277479155,1.6230185722784785,2.6727889973799233
0.3392276136111111,6.180650058069781,5.103982195721373,3.299335329584953,2.003134005944184,1.1541507262852508,3.53586106430051,1.7141925914899585,0.20951585903408942,0.20955808193672354,0.20965668620813036,0.2097368058533337,0.2097877370357025,0.7991038498987203,0.23704576654916898,1.4389275452858685,2.546464646336855
0.3462350866666667,6.586897900829777,5.526536259999972,3.6076131620624485,2.194746244274272,1.2545988377829072,3.4369660407811864,1.7042149488353473,0.2095013249295309,0.20954224161972868,0.20964346644241227,0.2097282237340998,0.20978318081838798,0.5970322480066298,0.0450552263817415,1.243789995732798,2.4010889424214454
0.3532402879166667,6.948951657509892,5.971486310226342,3.9453971202619575,2.4187728317376416,1.3792618305334858,3.3220487754902837,1.693907105210041,0.20948877268267907,0.20952609565217561,0.20962929307766198,0.20971830906041292,0.20977754504821683,0.4224664690649042,0.007477004160703402,1.0756834438930871,2.243799840307438
0.36031802894675924,7.29226145789712,6.404643954483439,4.308112094229897,2.675612698616718,1.5312741214044743,3.1941356514718584,1.6833081235227738,0.20947727222816834,0.20951059054406942,0.2096145371830712,0.209707119341647,0.20977072603120436,0.27527114073869435,0.003483276571842663,0.9558248107648591,2.0907690343553194
0.36735105368055554,7.627770185488716,6.808728746285341,4.675838617164775,2.9558528494071505,1.7083557278562378,3.063292030977832,1.6727926470376429,0.20946646355444767,0.20949641071684383,0.2096001064272867,0.2096951349543055,0.20976287409589092,0.16506604908685912,0.0016985334030135014,0.874044432888569,1.9566921549540452
0.37447968583333335,7.974722649244794,7.198421304631128,5.046515145377003,3.2580305265836618,1.912636094272824,2.934899742946466,1.6623350730955873,0.20945577922232977,0.2094831077523175,0.20958615646076623,0.20968241438666466,0.2097539285396702,0.09938550647436752,0.0008984385571201011,0.8177238300277058,1.84345358892829
0.3818187040162037,8.331357281224324,7.584894024809779,5.4203895754408915,3.579962769264436,2.144969317964281,2.8140943306501067,1.6519425664192577,0.20944525837860628,0.20947034008102783,0.20957291289760052,0.20966904700735428,0.2097438823216617,0.06977782699403726,0.0005815952241681236,0.7793960397974188,1.7510443683141093
0.38907105721064816,8.670689606654609,7.952092610860735,5.779253865634151,3.902013263408421,2.3914199879651297,2.710447444700272,1.642139164565902,0.20943572468088717,0.20945864613512533,0.20956123000641,0.20965587138517836,0.20973337618354598,0.05642303872471339,0.00044622429882364405,0.75522173056637,1.6817701271503633
0.3962208073148148,8.997527666151194,8.301083978986878,6.1224035703811435,4.219528045372847,2.6468182777444555,2.624794219945219,1.6329149530452431,0.2094269912608925,0.20944797252291944,0.2095511082233973,0.20964310517994403,0.20972266373516982,0.04865076980802676,0.00037115198904009555,0.7402838611808298,1.6313068090136122
0.4038543856597222,9.34236439393193,8.662484380835249,6.477788699002846,4.555819733321886,2.9291816140524305,2.550982472629481,1.6235182885473742,0.20941827225732917,0.2094374146099656,0.20954171433938865,0.20962990194989778,0.20971105389308536,0.04318030977396683,0.0003204512639140284,0.730750618909989,1.5929360704771613
0.4114806917592593,9.685205922910153,9.015334510357777,6.823026185449854,4.887403505145988,3.21779450675211,2.4937622508320922,1.6145640107090276,0.20941012511346177,0.2094276293862132,0.20953362057753167,0.20961730869286155,0.20969947230852645,0.03942404024889363,0.0002865881137382611,0.7255160874203158,1.5668374400079519
0.4186747530787037,10.004111220151438,9.343111097568633,7.14150167646849,5.195671411391441,3.493562004673191,2.4528480684336755,1.6064875265924232,0.20940297448144823,0.20941902651066865,0.2095270172736889,0.20960609847930156,0.20968871028894293,0.03697676515938716,0.000264480117872676,0.7230803325234937,1.5505487340959574
0.42571452064814813,10.249809781041026,9.650102522683444,7.447443253499333,5.493769869439794,3.7656791672374945,2.422755366408483,1.5988891174836386,0.20939761142228708,0.2094113589110289,0.20952140029113833,0.20959584248278834,0.2096784219064216,0.03625349480942955,0.00025488930349979214,0.7219697591966864,1.5400651552332205
